사건번호,용도,LTV_광주,LTV_전북,시도,시군구,소재지,감정가,최저가,결과,낙찰가,낙찰율,매각일,분기,기간구분
대전 5계 2016-14928(1),단독주택,단독,단독주택,충남,금산군,충남 금산군 추부면 마전리 574-9,"218,879,720","153,216,000",낙찰,"185,200,401",84.6%,2021-04-07,2021_2Q,3
대전 5계 2016-14928(2),임야,임야,임야,충남,금산군,충남 금산군 복수면 용진리 산5-10,"9,044,000","6,331,000",낙찰,"10,200,401",112.8%,2021-04-07,2021_2Q,3
대전 7계 2019-8566,임야,임야,임야,충남,금산군,충남 금산군 부리면 수통리 산56-1,"52,035,400","17,849,000",낙찰,"22,849,000",43.9%,2021-04-06,2021_2Q,3
대전 5계 2019-12169,임야,임야,임야,충남,금산군,충남 금산군 진산면 부암리 산36,"36,812,800","12,627,000",낙찰,"15,500,000",42.1%,2021-06-16,2021_2Q,3
대전 7계 2019-12411(4),공장,공장(지식산업센터 업무시설),공장,충남,금산군,충남 금산군 진산면 묵산리 149-1,"820,251,420","574,176,000",낙찰,"611,000,000",74.5%,2021-05-11,2021_2Q,3
대전 7계 2019-14226,축사,기타토지,기타토지,충남,금산군,충남 금산군 제원면 구억리 200-4 주1동,"303,624,000","148,776,000",낙찰,"156,000,000",51.4%,2021-04-06,2021_2Q,3
대전 7계 2019-14561,공장,공장(지식산업센터 업무시설),공장,충남,금산군,충남 금산군 제원면 수당리 383,"1,915,685,960","657,080,000",낙찰,"800,000,000",41.8%,2021-05-11,2021_2Q,3
대전 5계 2019-17348,답,답,답,충남,금산군,충남 금산군 부리면 선원리 187-3,"20,367,000","6,986,000",낙찰,"9,000,000",44.2%,2021-04-07,2021_2Q,3
대전 3계 2019-17836(3),창고용지,기타건물,창고,충남,금산군,충남 금산군 진산면 읍내리 707-5,"264,348,000","63,470,000",낙찰,"110,000,000",41.6%,2021-04-12,2021_2Q,3
대전 8계 2019-109957,점포,근린상가,점포상가,충남,금산군,충남 금산군 복수면 백암리 517-2,"101,400,020","70,980,000",낙찰,"96,330,000",95.0%,2021-06-14,2021_2Q,3
대전 7계 2019-111615,임야,임야,임야,충남,금산군,충남 금산군 진산면 읍내리 산55-1,"2,608,424,000","626,283,000",낙찰,"701,700,000",26.9%,2021-04-06,2021_2Q,3
대전 9계 2019-111790(1),전,전,전,충남,금산군,충남 금산군 금성면 의총리 365-18,"128,840,000","44,192,000",낙찰,"80,500,000",62.5%,2021-04-27,2021_2Q,3
대전 7계 2020-3369,답,답,답,충남,금산군,충남 금산군 남이면 성곡리 94,"40,491,500","13,889,000",낙찰,"17,890,000",44.2%,2021-05-11,2021_2Q,3
대전 4계 2020-3574,전,전,전,충남,금산군,충남 금산군 복수면 다복리 241-1,"294,954,900","70,819,000",낙찰,"90,100,000",30.5%,2021-05-04,2021_2Q,3
대전 3계 2020-4119,임야,임야,임야,충남,금산군,충남 금산군 군북면 천을리 110-2,"387,305,400","132,846,000",낙찰,"138,160,000",35.7%,2021-04-12,2021_2Q,3
대전 5계 2020-4485(1),답,답,답,충남,금산군,충남 금산군 군북면 산안리 431-1,"9,162,000","6,413,000",낙찰,"7,500,000",81.9%,2021-06-16,2021_2Q,3
대전 5계 2020-4485(2),답,답,답,충남,금산군,충남 금산군 군북면 산안리 695-1,"52,252,000","36,576,000",낙찰,"44,252,000",84.7%,2021-06-16,2021_2Q,3
대전 8계 2020-4706,전,전,전,충남,금산군,충남 금산군 복수면 곡남리 115,"86,100,000","29,532,000",낙찰,"29,533,000",34.3%,2021-04-05,2021_2Q,3
대전 9계 2020-5242,전,전,전,충남,금산군,충남 금산군 금성면 대암리 65-2,"42,734,000","14,658,000",낙찰,"15,100,000",35.3%,2021-06-01,2021_2Q,3
대전 9계 2020-5808,임야,임야,임야,충남,금산군,충남 금산군 진산면 지방리 645-1,"110,253,000","54,024,000",낙찰,"65,000,000",59.0%,2021-04-27,2021_2Q,3
대전 5계 2020-5938,임야,임야,임야,충남,금산군,충남 금산군 제원면 명곡리 157-2,"1,548,508,000","531,138,000",낙찰,"658,200,000",42.5%,2021-06-16,2021_2Q,3
대전 7계 2020-6214(2),답,답,답,충남,금산군,충남 금산군 추부면 마전리 19-3,"5,148,000","2,523,000",낙찰,"2,600,000",50.5%,2021-05-11,2021_2Q,3
대전 6계 2020-6771,답,답,답,충남,금산군,충남 금산군 군북면 외부리 218-2,"142,800,000","69,972,000",낙찰,"85,777,700",60.1%,2021-04-28,2021_2Q,3
대전 1계 2020-7606,답,답,답,충남,금산군,충남 금산군 금성면 화림리 176,"61,344,000","21,041,000",낙찰,"31,500,000",51.3%,2021-06-07,2021_2Q,3
대전 4계 2020-8074,숙박시설,숙박시설,숙박시설,충남,금산군,"충남 금산군 복수면 구례리 167-4 ,168-1,-4","643,287,360","315,211,000",낙찰,"411,111,110",63.9%,2021-06-08,2021_2Q,3
대전 6계 2020-8210,답,답,답,충남,금산군,충남 금산군 부리면 예미리 298-6,"103,751,000","50,838,000",낙찰,"74,411,100",71.7%,2021-06-02,2021_2Q,3
대전 1계 2020-9077(2),임야,임야,임야,충남,금산군,충남 금산군 군북면 두두리 산99,"5,170,000","2,533,000",낙찰,"2,533,100",49.0%,2021-06-07,2021_2Q,3
대전 8계 2020-9848,임야,임야,임야,충남,금산군,충남 금산군 금산읍 아인리 산47,"74,036,000","36,278,000",낙찰,"36,970,000",49.9%,2021-05-10,2021_2Q,3
대전 1계 2020-9862,전,전,전,충남,금산군,충남 금산군 진산면 묵산리 338-1,"21,469,500","15,029,000",낙찰,"15,500,000",72.2%,2021-06-07,2021_2Q,3
대전 3계 2020-10657,단독주택,단독,단독주택,충남,금산군,"충남 금산군 제원면 천내리 111-51 ,111-60","202,565,000","141,796,000",낙찰,"183,700,000",90.7%,2021-04-12,2021_2Q,3
대전 8계 2020-10978(1),아파트,아파트,아파트,충남,금산군,"충남 금산군 추부면 마전리 712-8 ,715-7 나이스타운 101동 2층 206호","41,000,000","20,090,000",낙찰,"26,630,000",65.0%,2021-06-14,2021_2Q,3
대전 8계 2020-10978(2),아파트,아파트,아파트,충남,금산군,"충남 금산군 추부면 마전리 712-8 ,715-7 나이스타운 101동 3층 305호","41,000,000","20,090,000",낙찰,"26,630,000",65.0%,2021-06-14,2021_2Q,3
대전 8계 2020-10978(3),아파트,아파트,아파트,충남,금산군,"충남 금산군 추부면 마전리 712-8 ,715-7 나이스타운 101동 4층 405호","42,000,000","20,580,000",낙찰,"27,280,000",65.0%,2021-06-14,2021_2Q,3
대전 8계 2020-10978(4),아파트,아파트,아파트,충남,금산군,"충남 금산군 추부면 마전리 712-8 ,715-7 나이스타운 101동 5층 507호","42,000,000","20,580,000",낙찰,"27,280,000",65.0%,2021-06-14,2021_2Q,3
대전 8계 2020-10978(5),아파트,아파트,아파트,충남,금산군,"충남 금산군 추부면 마전리 712-8 ,715-7 나이스타운 101동 5층 524호","61,000,000","29,890,000",낙찰,"39,620,000",65.0%,2021-06-14,2021_2Q,3
대전 8계 2020-10978(6),아파트,아파트,아파트,충남,금산군,"충남 금산군 추부면 마전리 712-8 ,715-7 나이스타운 101동 9층 905호","42,000,000","20,580,000",낙찰,"27,280,000",65.0%,2021-06-14,2021_2Q,3
대전 8계 2020-10978(7),아파트,아파트,아파트,충남,금산군,"충남 금산군 추부면 마전리 712-8 ,715-7 나이스타운 101동 10층 1008호","42,000,000","20,580,000",낙찰,"27,280,000",65.0%,2021-06-14,2021_2Q,3
대전 3계 2020-11162,임야,임야,임야,충남,금산군,충남 금산군 금성면 화림리 682-9,"76,585,100","53,610,000",낙찰,"71,600,000",93.5%,2021-04-12,2021_2Q,3
대전 1계 2020-11254,전,전,전,충남,금산군,충남 금산군 제원면 저곡리 258-1,"35,144,000","24,601,000",낙찰,"30,500,000",86.8%,2021-05-03,2021_2Q,3
대전 5계 2020-11995(1),답,답,답,충남,금산군,충남 금산군 추부면 서대리 616,"166,176,000","166,176,000",낙찰,"168,880,000",101.6%,2021-05-12,2021_2Q,3
대전 5계 2020-11995(2),답,답,답,충남,금산군,충남 금산군 추부면 성당리 12,"15,880,000","15,880,000",낙찰,"16,780,000",105.7%,2021-05-12,2021_2Q,3
대전 7계 2020-100192,근린상가,근린상가,근린상가,충남,금산군,"충남 금산군 금산읍 아인리 369-6 ,368-3,369-4","1,162,333,720","398,681,000",낙찰,"460,000,000",39.6%,2021-05-11,2021_2Q,3
대전 1계 2020-102037(1),전,전,전,충남,금산군,충남 금산군 진산면 지방리 196-1,"15,820,000","15,820,000",낙찰,"15,820,000",100.0%,2021-05-03,2021_2Q,3
대전 1계 2020-102037(2),임야,임야,임야,충남,금산군,충남 금산군 진산면 지방리 190-3,"41,224,800","28,857,000",낙찰,"29,155,000",70.7%,2021-06-07,2021_2Q,3
대전 3계 2020-105197(2),답,답,답,충남,금산군,충남 금산군 부리면 신촌리 340-7,"65,587,200","45,911,000",낙찰,"62,500,000",95.3%,2021-06-21,2021_2Q,3
대전 7계 2020-106442,임야,임야,임야,충남,금산군,충남 금산군 추부면 마전리 683-58,"113,074,000","55,406,000",낙찰,"72,999,003",64.6%,2021-05-11,2021_2Q,3
대전 3계 2020-107315,임야,임야,임야,충남,금산군,충남 금산군 군북면 두두리 산59-24,"19,734,000","19,734,000",낙찰,"20,000,000",101.3%,2021-05-17,2021_2Q,3
대전 6계 2020-108202,임야,임야,임야,충남,금산군,충남 금산군 군북면 동편리 산55-6,"10,908,700","10,908,700",낙찰,"11,000,000",100.8%,2021-06-02,2021_2Q,3
대전 7계 2020-109373(2),임야,임야,임야,충남,금산군,충남 금산군 금산읍 신대리 산25-1,"81,966,000","40,163,000",낙찰,"40,200,000",49.0%,2021-06-15,2021_2Q,3
대전 3계 2020-109434,임야,임야,임야,충남,금산군,충남 금산군 남일면 신천리 595-1,"82,416,700","57,692,000",낙찰,"61,027,770",74.0%,2021-05-17,2021_2Q,3
대전 7계 2020-111352,전,전,전,충남,금산군,충남 금산군 복수면 수영리 28-3,"81,312,000","56,918,000",낙찰,"57,000,000",70.1%,2021-06-15,2021_2Q,3
대전 4계 2021-100243,연립,연립주택,연립·빌라,충남,금산군,충남 금산군 금산읍 상리 19-7 LG빌리지 4층 404호,"110,000,000","77,000,000",낙찰,"88,960,000",80.9%,2021-06-08,2021_2Q,3
천안 1계 2017-13846(1),주상복합(상가),기타토지,기타토지,충남,천안시,"충남 천안시 서북구 백석동 868 ,869 천안베스트빌2차 1층 101호","456,000,000","53,648,000",낙찰,"84,990,000",18.6%,2021-04-27,2021_2Q,3
천안 1계 2017-13846(3),주상복합(상가),기타토지,기타토지,충남,천안시,"충남 천안시 서북구 백석동 868 ,869 천안베스트빌2차 2층 204호","363,000,000","42,706,000",낙찰,"55,070,000",15.2%,2021-04-27,2021_2Q,3
천안 1계 2017-13846(24),주상복합(상가),기타토지,기타토지,충남,천안시,충남 천안시 서북구 백석동 870 천안베스트빌3차 1층 104호,"395,000,000","46,472,000",낙찰,"74,990,000",19.0%,2021-04-27,2021_2Q,3
천안 5계 2018-4580(1),아파트,아파트,아파트,충남,천안시,충남 천안시 서북구 직산읍 모시리 253-38 동보영구임대 102동 1층 101호,"27,900,000","9,570,000",낙찰,"10,100,000",36.2%,2021-05-12,2021_2Q,3
천안 5계 2018-4580(6),아파트,아파트,아파트,충남,천안시,충남 천안시 서북구 직산읍 모시리 253-38 동보영구임대 102동 1층 111호,"28,200,000","9,673,000",낙찰,"10,059,000",35.7%,2021-05-12,2021_2Q,3
천안 5계 2018-4580(8),아파트,아파트,아파트,충남,천안시,충남 천안시 서북구 직산읍 모시리 253-38 동보영구임대 102동 1층 113호,"28,200,000","9,673,000",낙찰,"10,059,000",35.7%,2021-05-12,2021_2Q,3
천안 5계 2018-4580(106),아파트,아파트,아파트,충남,천안시,충남 천안시 서북구 직산읍 모시리 253-38 동보영구임대 102동 7층 704호,"29,600,000","10,153,000",낙찰,"13,100,000",44.3%,2021-05-12,2021_2Q,3
천안 5계 2018-4580(110),아파트,아파트,아파트,충남,천안시,충남 천안시 서북구 직산읍 모시리 253-38 동보영구임대 102동 7층 714호,"29,600,000","10,153,000",낙찰,"13,100,000",44.3%,2021-05-12,2021_2Q,3
천안 5계 2018-4580(122),아파트,아파트,아파트,충남,천안시,충남 천안시 서북구 직산읍 모시리 253-38 동보영구임대 102동 8층 806호,"29,600,000","10,153,000",낙찰,"10,710,000",36.2%,2021-06-16,2021_2Q,3
천안 5계 2018-4580(146),아파트,아파트,아파트,충남,천안시,충남 천안시 서북구 직산읍 모시리 253-38 동보영구임대 102동 9층 916호,"29,600,000","10,153,000",낙찰,"12,059,000",40.7%,2021-05-12,2021_2Q,3
천안 5계 2018-4580(164),아파트,아파트,아파트,충남,천안시,충남 천안시 서북구 직산읍 모시리 253-38 동보영구임대 102동 10층 1015호,"29,600,000","10,153,000",낙찰,"12,059,000",40.7%,2021-05-12,2021_2Q,3
천안 5계 2018-4580(177),아파트,아파트,아파트,충남,천안시,충남 천안시 서북구 직산읍 모시리 253-38 동보영구임대 102동 11층 1102호,"29,300,000","14,357,000",낙찰,"15,500,000",52.9%,2021-05-12,2021_2Q,3
천안 5계 2018-4580(178),아파트,아파트,아파트,충남,천안시,충남 천안시 서북구 직산읍 모시리 253-38 동보영구임대 102동 11층 1105호,"29,600,000","14,504,000",낙찰,"15,500,000",52.4%,2021-05-12,2021_2Q,3
천안 5계 2018-4580(180),아파트,아파트,아파트,충남,천안시,충남 천안시 서북구 직산읍 모시리 253-38 동보영구임대 102동 11층 1110호,"29,600,000","10,153,000",낙찰,"12,750,000",43.1%,2021-06-16,2021_2Q,3
천안 5계 2018-4580(181),아파트,아파트,아파트,충남,천안시,충남 천안시 서북구 직산읍 모시리 253-38 동보영구임대 102동 11층 1111호,"29,600,000","10,153,000",낙찰,"14,760,000",49.9%,2021-06-16,2021_2Q,3
천안 5계 2018-4580(182),아파트,아파트,아파트,충남,천안시,충남 천안시 서북구 직산읍 모시리 253-38 동보영구임대 102동 11층 1114호,"29,600,000","10,153,000",낙찰,"12,800,000",43.2%,2021-06-16,2021_2Q,3
천안 5계 2018-4580(187),아파트,아파트,아파트,충남,천안시,충남 천안시 서북구 직산읍 모시리 253-38 동보영구임대 102동 11층 1129호,"29,600,000","10,153,000",낙찰,"13,600,000",45.9%,2021-06-16,2021_2Q,3
천안 5계 2018-4580(189),아파트,아파트,아파트,충남,천안시,충남 천안시 서북구 직산읍 모시리 253-38 동보영구임대 102동 11층 1134호,"29,600,000","14,504,000",낙찰,"15,500,000",52.4%,2021-05-12,2021_2Q,3
천안 5계 2018-4580(190),아파트,아파트,아파트,충남,천안시,충남 천안시 서북구 직산읍 모시리 253-38 동보영구임대 102동 11층 1135호,"29,600,000","14,504,000",낙찰,"15,020,000",50.7%,2021-05-12,2021_2Q,3
천안 5계 2018-4580(192),아파트,아파트,아파트,충남,천안시,충남 천안시 서북구 직산읍 모시리 253-38 동보영구임대 102동 11층 1137호,"29,600,000","10,153,000",낙찰,"11,530,000",39.0%,2021-05-12,2021_2Q,3
천안 5계 2018-4580(145),아파트,아파트,아파트,충남,천안시,충남 천안시 서북구 직산읍 모시리 253-38 동보영구임대 102동 9층 915호,"29,600,000","10,153,000",낙찰,"12,059,000",40.7%,2021-05-12,2021_2Q,3
천안 1계 2018-6746(2),콘도,기타토지,기타토지,충남,아산시,충남 아산시 도고면 기곡리 305-4 아이에프지앤드씨콘도 1층 102호,"186,000,000","63,798,000",낙찰,"131,000,000",70.4%,2021-06-01,2021_2Q,3
천안 9계 2018-14822(8),차량,기타토지,기타토지,충남,천안시,충남 천안시 서북구 성거읍 석교리 119-1 뉴하우징내 보관,"5,000,000","841,000",낙찰,"1,500,000",30.0%,2021-05-25,2021_2Q,3
천안 1계 2018-106554(2),임야,임야,임야,충남,천안시,충남 천안시 동남구 목천읍 교천리 178-5,"3,811,252,000","1,867,513,000",낙찰,"2,020,000,000",53.0%,2021-06-01,2021_2Q,3
천안 1계 2019-6019,임야,임야,임야,충남,천안시,충남 천안시 동남구 성남면 대흥리 493-14,"1,451,264,765","348,449,000",낙찰,"478,999,000",33.0%,2021-04-27,2021_2Q,3
천안 5계 2019-6781,숙박시설,숙박시설,숙박시설,충남,천안시,충남 천안시 서북구 쌍용동 210-21 천안라마다앙코르호텔 11층 1111호,"160,000,000","54,880,000",낙찰,"65,111,110",40.7%,2021-04-07,2021_2Q,3
천안 9계 2019-10377(1),근린상가,근린상가,근린상가,충남,천안시,충남 천안시 서북구 불당동 720 한나프라자 2층 201호,"1,275,000,000","624,750,000",낙찰,"882,900,000",69.2%,2021-04-20,2021_2Q,3
천안 6계 2019-11004,공장,공장(지식산업센터 업무시설),공장,충남,아산시,충남 아산시 인주면 금성리 213-5,"2,932,522,750","1,429,919,000",낙찰,"2,150,000,000",73.3%,2021-06-08,2021_2Q,3
천안 6계 2019-11257,아파트상가,아파트상가,근린상가,충남,아산시,"충남 아산시 신창면 행목리 220-1 ,215-10,득산동 379-19 재동임대 115동 1층 107호","99,000,000","69,300,000",낙찰,"71,900,000",72.6%,2021-05-04,2021_2Q,3
천안 3계 2019-11714(1),아파트,아파트,아파트,충남,천안시,충남 천안시 서북구 백석동 658-69 백석동펜타폴리스5차 1동 8층 805호,"83,000,000","40,670,000",낙찰,"43,500,000",52.4%,2021-04-05,2021_2Q,3
천안 5계 2019-11790,공장,공장(지식산업센터 업무시설),공장,충남,천안시,"충남 천안시 서북구 입장면 유리 228 ,236-2","3,577,955,600","2,504,569,000",낙찰,"2,705,000,000",75.6%,2021-05-12,2021_2Q,3
천안 4계 2019-11868,아파트,아파트,아파트,충남,천안시,충남 천안시 서북구 성정동 1323 프라지움8차 8층 808호,"100,000,000","8,236,000",낙찰,"10,860,000",10.9%,2021-06-21,2021_2Q,3
천안 7계 2019-13239(2),전,전,전,충남,아산시,충남 아산시 배방읍 중리 162-4,"365,834,000","87,837,000",낙찰,"121,221,000",33.1%,2021-04-13,2021_2Q,3
천안 7계 2019-13239(5),전,전,전,충남,아산시,충남 아산시 배방읍 중리 176,"184,791,000","90,548,000",낙찰,"112,810,000",61.0%,2021-05-18,2021_2Q,3
천안 6계 2019-13826(1),답,답,답,충남,아산시,충남 아산시 음봉면 산정리 229-1,"519,135,000","178,064,000",낙찰,"239,900,000",46.2%,2021-03-30,2021_1Q,3
천안 6계 2019-13925(5),오피스텔(주거),오피스텔,오피스텔(업무용),충남,천안시,충남 천안시 동남구 병천면 병천리 159-2 3층 302호,"128,000,000","43,904,000",낙찰,"77,770,000",60.8%,2021-03-30,2021_1Q,3
천안 5계 2019-14720,숙박시설,숙박시설,숙박시설,충남,아산시,충남 아산시 음봉면 신수리 271-3,"1,861,099,200","911,938,000",낙찰,"1,180,000,000",63.4%,2021-05-12,2021_2Q,3
천안 3계 2019-14836(9),아파트,아파트,아파트,충남,아산시,"충남 아산시 좌부동 84-3 ,85-8,-9,-10,-12,-16 초원설화타운 101동 9층 928호","39,000,000","19,110,000",낙찰,"22,111,000",56.7%,2021-04-05,2021_2Q,3
천안 7계 2019-14904,창고,기타건물,창고,충남,천안시,충남 천안시 서북구 직산읍 신갈리 206-5,"10,521,971,980","5,155,766,000",낙찰,"6,200,000,000",58.9%,2021-04-13,2021_2Q,3
천안 6계 2019-15396,아파트,아파트,아파트,충남,천안시,충남 천안시 서북구 직산읍 상덕리 107 직산산호 102동 1층 114호,"58,000,000","28,420,000",낙찰,"37,010,800",63.8%,2021-03-30,2021_1Q,3
천안 4계 2019-15891,단독주택,단독,단독주택,충남,아산시,충남 아산시 둔포면 송용리 343-9,"608,891,400","208,850,000",낙찰,"233,333,000",38.3%,2021-05-17,2021_2Q,3
천안 7계 2019-16122,단독주택,단독,단독주택,충남,천안시,충남 천안시 동남구 신부동 77-21,"185,330,000","63,568,000",낙찰,"91,540,000",49.4%,2021-05-18,2021_2Q,3
천안 7계 2019-16269,차량,기타토지,기타토지,충남,천안시,충남 천안시 서북구 성거읍 오목리 57-1 주차장내(채권자 비엔케이캐피탈)보관,"5,500,000","2,695,000",낙찰,"3,545,000",64.5%,2021-05-18,2021_2Q,3
천안 1계 2019-106117,종교시설,기타건물,기타건물,충남,천안시,"충남 천안시 동남구 광덕면 신덕리 12 ,11-2,-7","1,044,044,300","175,473,000",낙찰,"331,000,000",31.7%,2021-04-27,2021_2Q,3
천안 1계 2019-107035(2),전,전,전,충남,아산시,충남 아산시 배방읍 수철리 854-3,"7,800,000","1,873,000",낙찰,"2,160,000",27.7%,2021-04-27,2021_2Q,3
천안 2계 2019-107097(1),근린상가,근린상가,근린상가,충남,천안시,충남 천안시 서북구 성정동 1358 메트로죤-2 2층 204호,"299,000,000","299,000,000",낙찰,"311,500,000",104.2%,2021-03-29,2021_1Q,3
천안 2계 2019-107097(3),근린상가,근린상가,근린상가,충남,천안시,충남 천안시 서북구 성정동 1358 메트로죤-2 3층 302호,"178,000,000","124,600,000",낙찰,"175,990,000",98.9%,2021-05-03,2021_2Q,3
천안 7계 2019-107639(4),아파트,아파트,아파트,충남,천안시,충남 천안시 서북구 두정동 1315 에프엠20 9층 904호,"76,000,000","26,068,000",낙찰,"35,490,000",46.7%,2021-04-13,2021_2Q,3
천안 7계 2019-107639(5),아파트,아파트,아파트,충남,천안시,충남 천안시 서북구 두정동 1315 에프엠20 10층 1003호,"84,000,000","28,812,000",낙찰,"45,620,000",54.3%,2021-04-13,2021_2Q,3
천안 7계 2019-107639(6),아파트,아파트,아파트,충남,천안시,충남 천안시 서북구 성정동 1292 에프엠21 3층 301호,"81,000,000","27,783,000",낙찰,"36,111,000",44.6%,2021-04-13,2021_2Q,3
천안 6계 2019-107981,다세대,다세대주택,다세대,충남,아산시,충남 아산시 배방읍 공수리 92-6 하나주택 나동 1층 202호,"68,000,000","47,600,000",낙찰,"48,100,000",70.7%,2021-05-04,2021_2Q,3
천안 9계 2019-108120(1),단독주택,단독,단독주택,충남,아산시,충남 아산시 둔포면 운용리 338-13,"1,073,637,510","751,546,000",낙찰,"830,100,000",77.3%,2021-06-29,2021_2Q,3
천안 9계 2019-108120(2),다가구,다가구,다가구,충남,아산시,"충남 아산시 둔포면 운용리 338-12 ,400-7,-17 1동","1,078,500,070","754,950,000",낙찰,"899,999,999",83.4%,2021-06-29,2021_2Q,3
천안 3계 2019-108397,아파트,아파트,아파트,충남,아산시,충남 아산시 법곡동 327 코아루더파크 105동 10층 1001호,"210,000,000","147,000,000",낙찰,"183,519,000",87.4%,2021-06-14,2021_2Q,3
천안 5계 2019-109284,대지,나대지,나대지,충남,천안시,충남 천안시 동남구 성황동 93-88,"4,388,670","3,072,000",낙찰,"4,666,600",106.3%,2021-06-16,2021_2Q,3
천안 9계 2019-109376(1),임야,임야,임야,충남,천안시,충남 천안시 동남구 목천읍 삼성리 235-7,"772,723,000","540,906,000",낙찰,"690,000,000",89.3%,2021-04-20,2021_2Q,3
천안 9계 2019-109376(2),공장용지,공장(지식산업센터 업무시설),공장,충남,천안시,충남 천안시 동남구 목천읍 삼성리 175-16,"65,240,000","45,668,000",낙찰,"46,250,000",70.9%,2021-04-20,2021_2Q,3
천안 7계 2019-109741(2),아파트,아파트,아파트,충남,천안시,충남 천안시 서북구 두정동 1373 에프엠22 3층 307호,"81,000,000","27,783,000",낙찰,"39,715,630",49.0%,2021-05-18,2021_2Q,3
천안 1계 2019-109987,다세대,다세대주택,다세대,충남,아산시,충남 아산시 권곡동 535-18 효명하이츠빌라 나동 4층 402호,"70,000,000","4,036,000",낙찰,"4,201,000",6.0%,2021-06-01,2021_2Q,3
천안 9계 2019-110192,아파트,아파트,아파트,충남,천안시,충남 천안시 서북구 성정동 1270 프라지움6차 2층 209호,"98,000,000","33,614,000",낙찰,"48,020,000",49.0%,2021-05-25,2021_2Q,3
천안 6계 2019-110277,임야,임야,임야,충남,아산시,충남 아산시 신창면 읍내리 579-10,"333,576,000","163,452,000",낙찰,"191,880,000",57.5%,2021-05-04,2021_2Q,3
천안 1계 2020-161,근린상가,근린상가,근린상가,충남,천안시,충남 천안시 동남구 대흥동 102-10 오렌지씨네스타 2층 2-107호,"557,000,000","93,615,000",낙찰,"115,773,000",20.8%,2021-04-27,2021_2Q,3
천안 6계 2020-222(1),대지,나대지,나대지,충남,아산시,충남 아산시 둔포면 신항리 145-29,"98,535,000","98,535,000",낙찰,"105,000,000",106.6%,2021-03-30,2021_1Q,3
천안 7계 2020-482,차량,기타토지,기타토지,충남,천안시,충남 천안시 동남구 성남면 용원리 543 동성주차장내 보관(채권자 아주캐피탈),"12,000,000","5,880,000",낙찰,"7,410,090",61.8%,2021-06-22,2021_2Q,3
천안 7계 2020-703(2),임야,임야,임야,충남,천안시,충남 천안시 동남구 수신면 장산리 산21-17,"106,658,400","25,609,000",낙찰,"37,000,001",34.7%,2021-04-13,2021_2Q,3
천안 2계 2020-864,임야,임야,임야,충남,아산시,충남 아산시 둔포면 봉재리 산59-3,"224,070,000","104,804,000",낙찰,"106,770,000",47.7%,2021-05-03,2021_2Q,3
천안 2계 2020-1041,아파트,아파트,아파트,충남,천안시,충남 천안시 서북구 직산읍 부송리 152-16 청솔 103동 3층 308호,"54,000,000","6,353,000",낙찰,"10,900,000",20.2%,2021-03-29,2021_1Q,3
천안 5계 2020-1256,숙박시설,숙박시설,숙박시설,충남,아산시,충남 아산시 음봉면 신수리 297-4,"1,406,947,900","482,584,000",낙찰,"499,100,000",35.5%,2021-06-16,2021_2Q,3
천안 9계 2020-1270,차량,기타토지,기타토지,충남,천안시,충남 천안시 동남구 성남면 용원리 543 동성주차물류(채권자:아주캐피탈내)보관,"9,000,000","6,300,000",낙찰,"6,399,990",71.1%,2021-05-25,2021_2Q,3
천안 9계 2020-1423,빌딩,기타건물,기타건물,충남,천안시,충남 천안시 서북구 두정동 1070-7 1동,"1,132,548,000","792,784,000",낙찰,"857,770,000",75.7%,2021-04-20,2021_2Q,3
천안 3계 2020-1652,아파트,아파트,아파트,충남,아산시,충남 아산시 득산동 392-2 부영 101동 9층 909호,"65,000,000","31,850,000",낙찰,"54,350,000",83.6%,2021-05-10,2021_2Q,3
천안 6계 2020-1744(1),아파트,아파트,아파트,충남,천안시,충남 천안시 서북구 성정동 1323 프라지움8차 6층 606호,"98,000,000","68,600,000",낙찰,"76,980,000",78.6%,2021-03-30,2021_1Q,3
천안 6계 2020-1744(2),아파트,아파트,아파트,충남,천안시,충남 천안시 서북구 성정동 1323 프라지움8차 6층 607호,"98,000,000","48,020,000",낙찰,"75,000,000",76.5%,2021-05-04,2021_2Q,3
천안 6계 2020-1744(3),아파트,아파트,아파트,충남,천안시,충남 천안시 서북구 성정동 1323 프라지움8차 6층 608호,"98,000,000","68,600,000",낙찰,"69,739,000",71.2%,2021-03-30,2021_1Q,3
천안 6계 2020-1744(4),아파트,아파트,아파트,충남,천안시,충남 천안시 서북구 성정동 1323 프라지움8차 6층 610호,"99,000,000","69,300,000",낙찰,"70,390,000",71.1%,2021-03-30,2021_1Q,3
천안 9계 2020-1867(1),오피스텔(주거),오피스텔,오피스텔(업무용),충남,천안시,"충남 천안시 서북구 백석동 868 ,869 천안베스트빌2차 4층 402호","136,000,000","46,648,000",낙찰,"62,220,000",45.8%,2021-04-20,2021_2Q,3
천안 6계 2020-2068,답,답,답,충남,천안시,충남 천안시 동남구 북면 납안리 263-1,"216,916,000","151,841,000",낙찰,"170,281,900",78.5%,2021-03-30,2021_1Q,3
천안 9계 2020-2174(1),근린상가,근린상가,근린상가,충남,천안시,충남 천안시 서북구 불당동 1293 아르떼보엠 1층 101호,"832,000,000","285,376,000",낙찰,"332,800,000",40.0%,2021-05-25,2021_2Q,3
