사건번호,용도,소재지,감정가,최저가,결과,낙찰가,낙찰율,매각일
제주 1계 2008-19036(2),임야,제주 제주시 구좌읍 월정리 776,"4,368,000","4,368,000",낙찰(0/1),"6,219,000",142.4%,2009.07.20
제주 1계 2008-19036(3),대지,제주 서귀포시 대정읍 신도리 3057,"7,450,000","7,450,000",낙찰(0/1),"8,140,000",109.3%,2009.07.20
제주 5계 2008-19135(1),대지,제주 서귀포시 서귀동 724-4,"48,350,400","23,692,000",낙찰(2/3),"25,324,000",52.4%,2009.07.06
제주 5계 2008-19135(2),전,제주 서귀포시 법환동 462,"17,052,000","8,355,000",낙찰(2/3),"8,526,000",50.0%,2009.07.06
제주 5계 2008-19197,임야,제주 제주시 조천읍 대흘리 1235-35,"165,018,000","80,859,000",낙찰(2/3),"93,100,000",56.4%,2009.12.28
제주 5계 2008-19258,전,제주 제주시 한림읍 한림리 691-3,"30,716,500","21,502,000",낙찰(1/2),"27,110,000",88.3%,2009.09.28
제주 4계 2008-19302(1),전,제주 제주시 구좌읍 행원리 819-1,"189,344,000","92,779,000",낙찰(2/4),"104,500,000",55.2%,2009.09.21
제주 4계 2008-19302(2),전,제주 제주시 구좌읍 행원리 1576,"111,774,000","38,338,000",낙찰(3/4),"56,200,000",50.3%,2009.08.17
제주 5계 2008-19319(1),과수원,제주 서귀포시 남원읍 의귀리 410,"10,180,000","4,988,000",취하(2/2),0,0%,2009.11.02
제주 5계 2008-19319(2),과수원,제주 서귀포시 남원읍 의귀리 410-2,"16,600,000","8,134,000",취하(2/2),0,0%,2009.11.02
제주 2계 2008-19340,연립,"제주 서귀포시 중문동 2424 ,2425,2433,2438 화인프라자 다동 2층 202호","60,000,000","42,000,000",낙찰(1/2),"48,000,000",80.0%,2009.09.14
제주 5계 2008-19371,연립,"제주 제주시 봉개동 1739-1 ,1764-1,1737-1 반석아르미 104동 3층 305호","82,000,000","57,400,000",낙찰(1/2),"72,223,300",88.1%,2009.09.28
제주 6계 2008-19449,근린상가,"제주 제주시 오라이동 138-1 ,-6","738,718,000","361,972,000",낙찰(2/3),"451,000,000",61.1%,2009.08.18
제주 3계 2008-19500,과수원,제주 제주시 봉개동 1921,"10,890,000","3,735,000",낙찰(3/4),"5,341,000",49.0%,2009.07.27
제주 5계 2008-19555,임야,제주 서귀포시 남원읍 남원리 1297-9,"100,450,000","49,221,000",취하(2/2),0,0%,2009.07.06
제주 6계 2008-19562,대지,제주 제주시 구좌읍 평대리 130-3,"45,540,000","15,621,000",낙찰(3/4),"16,135,000",35.4%,2009.09.22
제주 1계 2008-19579,임야,제주 제주시 애월읍 고성리 126-8,"70,029,000","49,020,000",낙찰(1/2),"49,100,000",70.1%,2009.09.28
제주 2계 2008-19586,전,제주 제주시 애월읍 하가리 793-2,"67,802,000","47,461,000",낙찰(2/4),"63,300,000",93.4%,2009.12.14
제주 3계 2008-19593,목장용지,제주 제주시 구좌읍 송당리 310,"9,920,000","3,403,000",낙찰(3/4),"3,550,000",35.8%,2009.09.07
제주 4계 2008-19609,단독주택,제주 제주시 조천읍 함덕리 986,"113,839,600","55,782,000",취하(2/2),0,0%,2009.08.17
제주 5계 2008-19616,연립,제주 제주시 조천읍 함덕리 277 이레비치빌라 2층 206호,"84,000,000","58,800,000",낙찰(1/2),"78,200,000",93.1%,2009.09.28
제주 1계 2008-19630,창고,제주 제주시 조천읍 와흘리 1253-1,"264,063,000","129,391,000",낙찰(2/3),"129,600,000",49.1%,2009.07.20
제주 3계 2008-19661,전,제주 제주시 애월읍 고내리 566,"60,320,000","20,690,000",낙찰(3/4),"32,000,000",53.1%,2009.07.27
제주 5계 2008-19685,과수원,제주 제주시 애월읍 하귀1리 982-6,"110,200,000","53,998,000",낙찰(2/4),"63,511,000",57.6%,2009.11.02
제주 5계 2008-19739,과수원,제주 제주시 애월읍 고성리 681,"961,155,000","470,966,000",낙찰(2/3),"511,009,000",53.2%,2009.08.24
제주 3계 2009-15,과수원,제주 서귀포시 대포동 1801,"672,600,000","329,574,000",낙찰(2/3),"445,000,000",66.2%,2009.07.27
제주 1계 2009-22(2),전,제주 제주시 이호이동 862-2,"752,650,000","368,799,000",낙찰(2/3),"550,000,000",73.1%,2009.07.20
제주 3계 2009-46,콘도,제주 서귀포시 남원읍 남원리 2384-1 금호제주 1층 102호 (현:148호),"8,000,000","3,920,000",낙찰(2/3),"5,410,000",67.6%,2009.07.27
제주 4계 2009-53,전,제주 제주시 한림읍 동명리 1581-1,"939,960,000","460,580,000",취하(2/2),0,0%,2009.08.17
제주 3계 2009-121(2),임야,제주 서귀포시 안덕면 상창리 2075-1,"24,173,600","8,292,000",낙찰(3/4),"12,311,000",50.9%,2009.07.27
제주 5계 2009-176,전,제주 제주시 아라일동 2484-6,"18,144,300","18,144,300",기각(0/0),0,0%,2009.11.30
제주 6계 2009-183,단독주택,제주 제주시 한림읍 옹포리 328-1,"112,686,800","55,217,000",낙찰(2/3),"67,800,000",60.2%,2009.08.18
제주 1계 2009-190,대지,제주 제주시 한림읍 귀덕리 1173,"27,520,000","19,264,000",낙찰(1/2),"23,410,000",85.1%,2009.07.20
제주 5계 2009-237,다세대,제주 제주시 월평동 1189 나동 4층 501호,"67,000,000","46,900,000",낙찰(1/3),"52,000,000",77.6%,2009.07.06
제주 3계 2009-244,아파트,"제주 제주시 한림읍 한림리 555 ,-3,575,-3,576 한림대호 가동 5층 606호","51,000,000","17,493,000",낙찰(3/4),"24,110,000",47.3%,2009.10.12
제주 6계 2009-275,다세대,제주 서귀포시 대포동 2151-3 3층 301호,"120,000,000","58,800,000",낙찰(2/3),"78,900,000",65.8%,2009.08.18
제주 5계 2009-350,중기,제주 제주시 용담삼동 966-1 (주)현대물품보관소내 보관,"40,000,000","28,000,000",낙찰(1/2),"36,010,000",90.0%,2009.08.24
제주 3계 2009-367,과수원,제주 서귀포시 대포동 274-1,"8,640,000","2,964,000",낙찰(3/4),"3,145,000",36.4%,2009.09.07
제주 4계 2009-404,임야,제주 서귀포시 남원읍 신흥리 1507,"46,430,000","22,751,000",낙찰(2/3),"25,110,000",54.1%,2009.08.17
제주 6계 2009-428,아파트,제주 제주시 연동 257 디지털한빛 102동 13층 1507호,"220,000,000","154,000,000",낙찰(1/3),"161,100,000",73.2%,2009.09.22
제주 4계 2009-466(1),연립,제주 서귀포시 표선면 표선리 1748 표선누리빌 가동 1층 101호,"86,000,000","42,140,000",낙찰(2/3),"48,910,000",56.9%,2009.08.17
제주 4계 2009-466(2),연립,제주 서귀포시 표선면 표선리 1748 표선누리빌 가동 2층 201호,"90,000,000","44,100,000",낙찰(2/3),"50,550,000",56.2%,2009.08.17
제주 4계 2009-466(3),연립,제주 서귀포시 표선면 표선리 1748 표선누리빌 가동 2층 202호,"90,000,000","44,100,000",낙찰(2/3),"50,550,000",56.2%,2009.08.17
제주 4계 2009-466(5),연립,제주 서귀포시 표선면 표선리 1748 표선누리빌 가동 4층 401호,"90,000,000","44,100,000",낙찰(2/3),0,0%,2009.08.17
제주 4계 2009-466(9),연립,제주 서귀포시 표선면 표선리 1748 표선누리빌 나동 4층 401호,"90,000,000","44,100,000",낙찰(2/3),"52,550,000",58.4%,2009.08.17
제주 4계 2009-466(11),연립,제주 서귀포시 표선면 표선리 1748 표선누리빌 가동 1층 102호,"86,000,000","42,140,000",낙찰(2/3),"51,550,000",59.9%,2009.08.17
제주 5계 2009-473,숙박시설,제주 제주시 삼도일동 559-13,"412,776,750","202,261,000",낙찰(2/4),"270,077,770",65.4%,2009.11.02
제주 3계 2009-480,콘도,"제주 제주시 한림읍 귀덕리 2575 ,2576,2577,2575-6,1715 대명훼밀리텔콘 지층 B01호 (감정서상:푸른콘도)","4,882,440,000","4,882,440,000",취하(0/0),0,0%,2009.07.27
제주 2계 2009-503(1),과수원,제주 서귀포시 상효동 518-3,"125,100,000","125,100,000",취하(0/0),0,0%,2009.10.21
제주 2계 2009-503(2),전,제주 서귀포시 동홍동 1163,"44,840,000","44,840,000",취하(0/0),0,0%,2009.10.21
제주 4계 2009-527(1),주상복합(주거),제주 제주시 용담이동 2688-1 세흥 1층 101호,"98,000,000","68,600,000",낙찰(1/2),"71,688,000",73.2%,2009.08.17
제주 4계 2009-527(2),창고,제주 제주시 외도일동 187-1,"436,518,240","305,563,000",낙찰(1/2),"313,130,000",71.7%,2009.08.17
제주 5계 2009-534,단독주택,제주 제주시 용담일동 13-20,"170,196,500","83,397,000",낙찰(2/3),"83,397,017",49.0%,2009.11.02
제주 1계 2009-558,임야,제주 제주시 한경면 낙천리 1096,"56,317,600","39,423,000",낙찰(1/2),"52,300,000",92.9%,2009.07.20
제주 3계 2009-572,단독주택,제주 제주시 삼도일동 204-6,"447,984,800","313,589,000",취하(2/2),0,0%,2009.07.02
제주 5계 2009-596(1),구거,제주 서귀포시 안덕면 사계리 1754-1,"2,652,000","1,299,000",낙찰(2/4),"1,623,000",61.2%,2009.12.28
제주 5계 2009-596(2),도로,제주 서귀포시 안덕면 사계리 2841-1,"260,000","89,000",낙찰(3/4),"111,000",42.7%,2009.11.30
제주 5계 2009-596(4),전,제주 서귀포시 안덕면 사계리 2862-3,"3,640,000","1,249,000",낙찰(3/4),"1,566,000",43.0%,2009.11.30
제주 1계 2009-619,목장용지,제주 서귀포시 안덕면 상창리 3,"1,303,340,500","912,338,000",취하(1/1),0,0%,2009.09.28
제주 3계 2009-633,목장용지,제주 제주시 해안동 403-7,"2,840,163,000","1,391,680,000",낙찰(2/4),"1,940,000,000",68.3%,2009.10.12
제주 5계 2009-657(1),단독주택,제주 서귀포시 성산읍 시흥리 785,"164,513,060","80,611,000",취하(2/2),0,0%,2009.08.24
제주 5계 2009-657(2),자동차시설,제주 서귀포시 성산읍 시흥리 785-2,"122,594,500","60,071,000",취하(2/2),0,0%,2009.08.24
제주 2계 2009-688,단독주택,제주 제주시 구좌읍 하도리 3314-17,"155,682,780","76,285,000",낙찰(2/3),"85,000,000",54.6%,2009.09.14
제주 5계 2009-718,아파트,제주 서귀포시 동홍동 91-3 영신무지개2차 나동 2층 202호,"39,000,000","27,300,000",취하(1/1),0,0%,2009.08.24
제주 4계 2009-725(1),전,제주 서귀포시 대정읍 일과리 448,"26,694,000","13,080,000",낙찰(2/3),"14,308,000",53.6%,2009.08.17
제주 4계 2009-725(2),전,제주 서귀포시 대정읍 일과리 459,"30,990,000","15,185,000",낙찰(2/3),"18,888,000",60.9%,2009.08.17
제주 4계 2009-725(4),전,제주 서귀포시 대정읍 일과리 835,"21,570,000","10,569,000",낙찰(2/3),"12,100,000",56.1%,2009.08.17
제주 4계 2009-725(5),전,제주 서귀포시 대정읍 일과리 1080,"22,470,000","7,707,000",낙찰(3/4),"10,020,000",44.6%,2009.09.21
제주 4계 2009-725(6),전,제주 서귀포시 대정읍 하모리 2057-2,"28,515,000","13,973,000",낙찰(2/3),"14,310,000",50.2%,2009.08.17
제주 1계 2009-732,오피스텔(주거),제주 제주시 연동 1373-1 아일랜드마이빌 2층 216호,"50,000,000","35,000,000",낙찰(1/2),"41,278,000",82.6%,2009.07.20
제주 2계 2009-749(1),전,제주 제주시 애월읍 어음리 1753,"20,012,600","14,009,000",취하(1/1),0,0%,2009.11.16
제주 2계 2009-749(2),전,제주 제주시 애월읍 어음리 3011,"18,840,000","13,188,000",취하(1/1),0,0%,2009.11.16
제주 5계 2009-770,오피스텔(주거),제주 제주시 연동 1373-1 아일랜드마이빌 2층 219호,"50,000,000","35,000,000",낙찰(1/2),"44,520,000",89.0%,2009.07.06
제주 1계 2009-794,임야,제주 제주시 봉개동 1600-1,"323,676,000","226,573,000",낙찰(1/2),"230,000,000",71.1%,2009.07.20
제주 2계 2009-800,근린상가,"제주 제주시 이호일동 1725 ,1726-1 준비치타운 A동 지층 B01호","1,570,266,000","769,430,000",낙찰(2/3),"851,900,000",54.3%,2009.09.14
제주 4계 2009-824,단독주택,제주 제주시 구좌읍 동복리 1480-1,"47,295,090","23,175,000",기각(2/3),0,0%,2009.09.07
제주 5계 2009-848,주상복합(주거),제주 제주시 건입동 1120 청은 7층 801호,"180,000,000","126,000,000",낙찰(1/2),"139,580,000",77.5%,2009.07.06
제주 1계 2009-916,전,제주 서귀포시 성산읍 삼달리 966,"20,268,000","9,932,000",낙찰(2/3),"12,880,000",63.5%,2009.08.31
제주 2계 2009-923,아파트,제주 제주시 외도일동 560-2 부영 207동 11층 1108호,"110,000,000","110,000,000",낙찰(0/1),"121,210,000",110.2%,2009.11.16
제주 5계 2009-954,전,제주 제주시 도두일동 2219,"181,830,000","62,368,000",취하(3/3),0,0%,2009.09.28
제주 3계 2009-961,오피스텔(주거),제주 제주시 연동 1487-2 일영파크빌 5층 502호,"58,000,000","28,420,000",낙찰(2/3),"46,120,000",79.5%,2009.07.27
제주 1계 2009-978(1),다세대,제주 제주시 화북일동 1968-2 1층 101호,"56,000,000","39,200,000",낙찰(1/2),"47,140,000",84.2%,2009.07.20
제주 1계 2009-978(2),전,제주 제주시 구좌읍 하도리 836-2,"20,241,000","14,169,000",낙찰(1/2),"15,561,000",76.9%,2009.07.20
제주 4계 2009-992,전,제주 서귀포시 남원읍 태흥리 1118,"809,769,000","396,787,000",낙찰(2/3),"400,000,000",49.4%,2009.08.17
제주 5계 2009-1018,임야,제주 제주시 조천읍 대흘리 1235-55,"238,957,000","117,089,000",취하(2/2),0,0%,2009.11.30
제주 3계 2009-1056,임야,제주 제주시 조천읍 교래리 409-6,"149,376,000","51,236,000",낙찰(3/4),"58,330,000",39.0%,2009.09.07
제주 5계 2009-1070,전,제주 제주시 한림읍 상명리 155,"139,608,000","97,726,000",낙찰(1/2),"125,454,720",89.9%,2009.07.06
제주 1계 2009-1094,단독주택,제주 서귀포시 남원읍 신흥리 1435-3,"112,502,740","55,126,000",낙찰(2/3),"74,190,000",65.9%,2009.08.31
제주 3계 2009-1131,전,제주 제주시 조천읍 조천리 462,"176,550,000","86,510,000",낙찰(2/3),"115,100,000",65.2%,2009.07.27
제주 2계 2009-1155,주상복합(상가),제주 제주시 연동 2324-1 도원스카이타워빌 2층 201호,"270,000,000","132,300,000",취하(2/2),0,0%,2009.08.10
제주 6계 2009-1162,단독주택,제주 서귀포시 표선면 표선리 40-26,"71,740,010","50,218,000",취하(1/3),0,0%,2009.09.29
제주 3계 2009-1230,기타부동산,"제주 제주시 한림읍 금악리 3133 ,3136 가동","382,333,250","187,343,000",낙찰(2/3),"250,100,000",65.4%,2009.09.07
제주 4계 2009-1247(1),아파트,제주 제주시 한림읍 한림리 1252-3 성우 2층 201호 (현:성우스위트),"120,000,000","58,800,000",낙찰(2/3),"70,210,000",58.5%,2009.09.21
제주 4계 2009-1247(2),아파트,제주 제주시 한림읍 한림리 1252-3 성우 2층 202호 (현:성우스위트),"120,000,000","58,800,000",낙찰(2/3),"70,999,999",59.2%,2009.09.21
제주 4계 2009-1247(3),아파트,제주 제주시 한림읍 한림리 1252-3 성우 5층 502호 (현:성우스위트),"120,000,000","58,800,000",낙찰(2/3),"75,000,000",62.5%,2009.09.21
제주 1계 2009-1278,축사,제주 제주시 애월읍 수산리 1131,"67,601,600","47,321,000",낙찰(1/2),"50,100,000",74.1%,2009.07.20
제주 2계 2009-1285(1),전,제주 제주시 애월읍 광령리 2266-6,"417,803,000","292,462,000",낙찰(1/2),"310,600,000",74.3%,2009.08.10
제주 2계 2009-1285(2),전,제주 제주시 애월읍 광령리 2315,"207,545,000","71,188,000",낙찰(3/4),"103,770,000",50.0%,2009.10.19
제주 4계 2009-1308(1),아파트상가,"제주 제주시 일도이동 113-7 ,-8 대유,대림 상가동 2층 201호","65,000,000","22,295,000",낙찰(3/4),"28,800,000",44.3%,2009.09.21
제주 4계 2009-1308(2),아파트상가,"제주 제주시 일도이동 113-7 ,-8 대유,대림 상가동 2층 206호","48,000,000","23,520,000",낙찰(2/3),"23,800,000",49.6%,2009.08.17
제주 5계 2009-1315,과수원,제주 제주시 아라이동 1134-12,"110,400,000","54,096,000",낙찰(2/3),"70,140,000",63.5%,2009.08.24
제주 3계 2009-1322,전,제주 제주시 한림읍 협재리 1043-1,"143,511,000","70,321,000",낙찰(2/3),"86,700,000",60.4%,2009.09.07
제주 6계 2009-1391,임야,제주 서귀포시 영남동 378,"750,756,000","525,529,000",낙찰(1/2),"621,610,000",82.8%,2009.09.22
제주 3계 2009-1414,전,제주 서귀포시 안덕면 사계리 1484-1,"270,789,080","189,552,000",낙찰(1/2),"189,552,000",70.0%,2009.07.27
제주 5계 2009-1438,차량,제주 제주시 외도일동 2155-3 (주)세경내 보관,"15,000,000","10,500,000",낙찰(1/2),"12,120,000",80.8%,2009.08.24
제주 1계 2009-1452,과수원,제주 서귀포시 표선면 토산리 1045,"87,967,000","61,577,000",낙찰(1/2),"65,250,000",74.2%,2009.08.31
제주 2계 2009-1469,단독주택,제주 서귀포시 대정읍 신평리 359-6,"71,292,160","34,934,000",기각(2/4),0,0%,2009.11.02
제주 3계 2009-1476,단독주택,제주 제주시 조천읍 선흘리 4036-14,"101,698,800","49,832,000",낙찰(2/3),"73,500,000",72.3%,2009.07.27
제주 5계 2009-1483,단독주택,제주 서귀포시 대정읍 하모리 1083 (현:1083-3지상),"47,760,270","23,402,000",낙찰(2/3),"31,000,000",64.9%,2009.11.30
제주 5계 2009-1551,차량,제주 제주시 외도일동 2155-3 (주)세경내 보관,"12,000,000","8,400,000",낙찰(1/2),"10,890,000",90.8%,2009.08.24
제주 3계 2009-1568,다세대,제주 서귀포시 동홍동 81-1 충암뉴빌라2차 A동 3층 301호,"67,000,000","46,900,000",낙찰(1/2),"63,970,000",95.5%,2009.09.07
제주 2계 2009-1582,전,제주 제주시 한림읍 귀덕리 958,"96,525,000","47,298,000",낙찰(2/3),"61,200,000",63.4%,2009.08.10
제주 6계 2009-1629,단독주택,제주 제주시 애월읍 상가리 51-3,"150,575,400","105,403,000",낙찰(1/2),"131,123,000",87.1%,2009.08.18
제주 2계 2009-1643,아파트,"제주 제주시 연동 251-38 ,252-22 제원 6동 2층 206호","72,000,000","72,000,000",취하(0/0),0,0%,2009.12.14
제주 5계 2009-1650,주상복합(상가),제주 제주시 이도일동 1536-1 공간아트빌 1층 101호,"110,000,000","53,900,000",취하(2/3),0,0%,2009.09.07
제주 4계 2009-1667(1),단독주택,제주 제주시 한경면 금등리 683,"27,985,980","19,590,000",기각(1/2),0,0%,2009.10.01
제주 4계 2009-1667(2),전,제주 제주시 한경면 금등리 346-1,"30,613,000","21,429,000",기각(1/2),0,0%,2009.10.01
제주 5계 2009-1674(1),임야,제주 제주시 한경면 금등리 698,"38,412,000","18,822,000",기각(2/3),0,0%,2009.09.04
제주 5계 2009-1674(2),전,제주 제주시 한경면 금등리 944-2,"9,841,000","4,822,000",기각(2/3),0,0%,2009.09.04
제주 5계 2009-1674(3),전,제주 제주시 한경면 금등리 945-1,"25,873,000","12,678,000",기각(2/3),0,0%,2009.09.04
제주 1계 2009-1698(1),공장,제주 제주시 한림읍 한림리 1346-5,"111,580,440","54,675,000",취하(2/3),0,0%,2009.11.02
제주 1계 2009-1698(2),대지,제주 제주시 구좌읍 세화리 1318-2,"46,431,000","22,751,000",낙찰(2/3),"28,500,000",61.4%,2009.08.31
제주 2계 2009-1704(1),과수원,제주 서귀포시 남원읍 태흥리 1343-5,"170,400,000","83,496,000",낙찰(2/3),"129,000,000",75.7%,2009.08.10
제주 2계 2009-1704(2),대지,제주 제주시 구좌읍 상도리 436,"97,160,000","33,326,000",낙찰(3/4),"45,300,000",46.6%,2009.09.14
제주 3계 2009-1711,단독주택,제주 제주시 한경면 조수리 428-2,"47,270,160","33,089,000",낙찰(1/2),"40,220,000",85.1%,2009.07.27
제주 1계 2009-1742(1),전,제주 제주시 노형동 290-2,"667,775,000","160,333,000",취하(5/5),0,0%,2009.12.01
제주 1계 2009-1742(2),전,제주 제주시 노형동 293-21,"267,410,000","267,410,000",낙찰(0/1),"273,600,000",102.3%,2009.07.20
제주 1계 2009-1742(3),전,제주 제주시 노형동 293-22,"454,560,000","454,560,000",낙찰(0/1),"469,450,000",103.3%,2009.07.20
제주 1계 2009-1742(4),전,제주 제주시 노형동 293-23,"128,830,000","128,830,000",낙찰(0/1),"150,158,000",116.6%,2009.07.20
제주 1계 2009-1742(5),전,제주 제주시 노형동 293-24,"277,481,000","277,481,000",낙찰(0/1),"290,000,000",104.5%,2009.07.20
제주 1계 2009-1742(6),연립,"제주 서귀포시 강정동 3378-2 ,-3 A동 4층 501호","135,000,000","94,500,000",낙찰(1/2),"100,000,000",74.1%,2009.08.31
제주 1계 2009-1742(7),연립,"제주 서귀포시 강정동 3378-2 ,-3 B동 4층 501호","135,000,000","94,500,000",낙찰(1/2),"100,050,000",74.1%,2009.08.31
제주 2계 2009-1766(1),단독주택,제주 제주시 애월읍 광령리 779-1,"181,321,600","88,848,000",낙찰(2/3),"95,500,000",52.7%,2009.09.14
제주 2계 2009-1766(2),임야,제주 제주시 애월읍 광령리 779-2,"83,215,000","40,776,000",낙찰(2/3),"52,670,000",63.3%,2009.09.14
제주 4계 2009-1780,과수원,제주 서귀포시 상효동 39,"24,863,000","12,183,000",낙찰(2/3),"16,000,000",64.4%,2009.08.17
제주 5계 2009-1797,다세대,"제주 제주시 이호이동 1077 ,1078-6 남양주택 A동 4층 501호 (현장표시:남양A)","68,000,000","47,600,000",낙찰(1/2),"56,667,000",83.3%,2009.09.28
제주 2계 2009-1827,묘지,제주 제주시 조천읍 조천리 1578,"19,650,000","4,718,000",낙찰(4/5),"5,061,000",25.8%,2009.10.19
제주 2계 2009-1889,다세대,제주 제주시 건입동 666-7 삼미주택 3층 301호,"47,000,000","32,900,000",낙찰(1/2),"42,222,220",89.8%,2009.09.14
제주 3계 2009-1896(1),대지,제주 제주시 이호일동 548,"171,900,000","58,962,000",낙찰(3/4),"67,000,000",39.0%,2009.10.12
제주 3계 2009-1896(2),전,제주 제주시 이호일동 578-1,"156,720,000","53,755,000",낙찰(3/4),"70,500,000",45.0%,2009.10.12
제주 5계 2009-1919,대지,제주 제주시 한경면 고산리 2626-1,"35,400,000","17,346,000",낙찰(2/3),"22,525,000",63.6%,2009.11.30
제주 6계 2009-1926,대지,제주 서귀포시 하효동 166,"29,960,000","20,972,000",낙찰(1/2),"22,000,000",73.4%,2009.08.18
제주 2계 2009-1940,점포,제주 서귀포시 대정읍 상모리 3851-1,"212,054,940","103,907,000",낙찰(2/3),"133,000,000",62.7%,2009.11.16
제주 3계 2009-1957,단독주택,제주 제주시 일도이동 1029-55,"93,299,300","45,717,000",낙찰(2/3),"61,110,000",65.5%,2009.07.27
제주 4계 2009-1964,전,제주 제주시 한림읍 금능리 6-2,"76,250,000","53,375,000",낙찰(1/2),"53,380,000",70.0%,2009.08.17
제주 4계 2009-2028,단독주택,제주 제주시 한경면 고산리 2347,"29,337,500","14,375,000",낙찰(2/3),"17,200,000",58.6%,2009.08.17
제주 6계 2009-2042,임야,제주 서귀포시 영남동 305,"277,018,000","193,913,000",낙찰(1/2),"1,200,000,000",433.2%,2009.08.18
제주 1계 2009-2059,임야,제주 제주시 해안동 490-1,"201,250,000","69,029,000",낙찰(3/5),"78,000,000",38.8%,2009.11.30
제주 2계 2009-2066,근린주택,제주 제주시 이도이동 441-1,"233,699,420","163,590,000",낙찰(1/2),"183,600,000",78.6%,2009.08.10
제주 4계 2009-2080(1),임야,제주 서귀포시 남원읍 남원리 2400,"1,323,410,000","926,387,000",낙찰(1/2),"1,116,880,000",84.4%,2009.11.23
제주 5계 2009-2097,단독주택,제주 제주시 조천읍 신촌리 532,"69,182,900","48,428,000",낙찰(1/2),"60,190,000",87.0%,2009.07.06
제주 6계 2009-2103(1),단독주택,"제주 제주시 애월읍 광령리 975-3 ,973","219,499,760","153,650,000",낙찰(1/2),"201,970,000",92.0%,2009.09.22
제주 6계 2009-2103(2),목장용지,제주 제주시 조천읍 와산리 산17,"499,824,000","171,440,000",낙찰(3/4),"230,000,000",46.0%,2009.12.08
제주 1계 2009-2110(1),단독주택,제주 서귀포시 표선면 세화리 1524-1,"50,925,900","35,648,000",낙찰(1/3),"45,220,000",88.8%,2009.11.02
제주 1계 2009-2110(2),전,제주 서귀포시 표선면 세화리 1387,"30,976,000","30,976,000",낙찰(0/2),"31,000,000",100.1%,2009.09.28
제주 1계 2009-2110(3),과수원,제주 서귀포시 표선면 세화리 1399-1,"68,663,000","68,663,000",낙찰(0/2),"87,510,000",127.4%,2009.09.28
제주 1계 2009-2110(4),임야,제주 서귀포시 표선면 세화리 1611-1,"27,720,000","27,720,000",낙찰(0/2),"42,300,000",152.6%,2009.09.28
제주 1계 2009-2110(5),점포,제주 서귀포시 표선면 세화리 1540-7,"129,120,000","90,384,000",낙찰(2/3),"97,770,000",75.7%,2009.11.02
제주 5계 2009-2158(1),단독주택,제주 제주시 구좌읍 하도리 1914-1,"60,951,200","42,666,000",낙찰(1/2),"44,770,000",73.5%,2009.07.06
제주 5계 2009-2158(2),전,제주 제주시 구좌읍 하도리 1979,"37,524,000","18,387,000",낙찰(2/4),"18,410,000",49.1%,2009.11.02
제주 5계 2009-2158(3),임야,제주 제주시 구좌읍 종달리 4125,"14,322,000","4,913,000",낙찰(3/4),"6,100,000",42.6%,2009.09.28
제주 1계 2009-2172(1),임야,제주 서귀포시 성산읍 난산리 1919,"5,058,000","3,541,000",낙찰(1/2),"4,700,000",92.9%,2009.07.20
제주 1계 2009-2172(2),임야,제주 서귀포시 성산읍 난산리 1824,"71,500,000","35,035,000",낙찰(2/3),"52,700,000",73.7%,2009.08.31
제주 5계 2009-2219,단독주택,제주 제주시 한경면 낙천리 1647-4,"81,456,600","57,020,000",낙찰(1/2),"62,320,000",76.5%,2009.07.06
제주 1계 2009-2233(1),단독주택,제주 제주시 건입동 676-7,"145,093,220","101,566,000",취하(1/1),0,0%,2009.08.31
제주 1계 2009-2233(2),전,제주 제주시 용강동 1606,"17,472,000","12,230,000",취하(1/1),0,0%,2009.08.31
제주 2계 2009-2240(1),연립,제주 제주시 구좌읍 행원리 93 1층 101호,"71,000,000","24,353,000",낙찰(3/4),"29,310,000",41.3%,2009.12.14
제주 2계 2009-2240(2),연립,제주 제주시 구좌읍 행원리 93 1층 103호,"47,000,000","16,121,000",낙찰(3/4),"21,000,000",44.7%,2009.12.14
제주 2계 2009-2240(3),연립,제주 제주시 구좌읍 행원리 93 1층 104호,"66,000,000","22,638,000",낙찰(3/4),"28,500,000",43.2%,2009.12.14
제주 2계 2009-2240(4),연립,제주 제주시 구좌읍 행원리 93 1층 105호,"66,000,000","22,638,000",낙찰(3/4),"27,500,000",41.7%,2009.12.14
제주 2계 2009-2240(5),연립,제주 제주시 구좌읍 행원리 93 1층 106호,"66,000,000","22,638,000",낙찰(3/4),"27,500,000",41.7%,2009.12.14
제주 2계 2009-2240(6),근린상가,제주 제주시 구좌읍 행원리 93 1층 107호,"85,000,000","29,155,000",낙찰(3/4),"35,810,000",42.1%,2009.12.14
제주 2계 2009-2240(7),연립,제주 제주시 구좌읍 행원리 93 2층 201호,"71,000,000","24,353,000",낙찰(3/4),"29,310,000",41.3%,2009.12.14
제주 2계 2009-2240(8),연립,제주 제주시 구좌읍 행원리 93 2층 204호,"66,000,000","22,638,000",낙찰(3/4),"29,000,000",43.9%,2009.12.14
제주 2계 2009-2240(9),연립,제주 제주시 구좌읍 행원리 93 2층 205호,"66,000,000","22,638,000",낙찰(3/4),"28,000,000",42.4%,2009.12.14
제주 2계 2009-2240(10),연립,제주 제주시 구좌읍 행원리 93 2층 206호,"66,000,000","22,638,000",낙찰(3/4),"27,210,000",41.2%,2009.12.14
제주 2계 2009-2240(11),근린상가,제주 제주시 구좌읍 행원리 93 2층 207호,"80,000,000","27,440,000",낙찰(3/4),"33,610,000",42.0%,2009.12.14
