사건번호,용도,소재지,감정가,최저가,결과,낙찰가,낙찰율,매각일
청주 4계 2002-12201(5),임야,충북 청주시 상당구 미원면 화창리 84,"57,357,000","36,709,000",낙찰(3/4),"52,000,000",90.7%,2004.01.30
청주 1계 2002-12416(2),공장용지,충북 청주시 상당구 미원면 운암리 166,"66,450,000","34,022,000",낙찰(3/4),"41,333,000",62.2%,2004.01.16
청주 5계 2002-13204,전,충북 보은군 회인면 중앙리 30,"11,904,000","6,100,000",낙찰(3/4),"6,100,000",51.2%,2004.06.16
청주 1계 2002-13914,아파트상가,충북 청주시 흥덕구 강내면 월탄리 90 태암수정임대 상가동 302호,"61,000,000","24,986,000",낙찰(4/5),"28,620,000",46.9%,2004.06.04
청주 4계 2002-14290(1),공장,충북 청주시 상당구 낭성면 추정리 8-1,"1,796,659,000","588,730,000",낙찰(9/11),"602,700,000",33.5%,2004.06.24
청주 4계 2002-16340(1),공장,충북 괴산군 사리면 이곡리 80-1,"60,930,000","8,178,000",낙찰(9/11),"8,200,000",13.5%,2004.03.04
청주 3계 2002-16883,대지,충북 보은군 보은읍 삼산리 87-7,"78,750,000","40,320,000",취하(6/7),0,0%,2004.01.08
청주 4계 2002-17985,공장,충북 진천군 덕산읍 용몽리 276-1,"623,572,000","204,332,000",낙찰(5/6),"222,800,000",35.7%,2004.04.08
청주 6계 2002-18193,차량,충북 청주시 흥덕구 사직2동 652-7,"15,000,000","7,680,000",취하(4/4),0,0%,2004.04.09
청주 5계 2002-19653,주유소,충북 괴산군 문광면 문법리 522-1,"174,056,000","82,310,000",낙찰(6/8),"93,770,000",53.9%,2004.01.14
청주 4계 2002-19691,단독주택,충북 보은군 마로면 소여리 601-2,"53,125,050","17,408,000",낙찰(8/9),"20,300,000",38.2%,2004.01.30
청주 1계 2002-19868,아파트,충북 청주시 흥덕구 비하동 300 효성 101동 7층 713호,"37,000,000","29,600,000",낙찰(1/2),"36,400,000",98.4%,2004.06.04
청주 2계 2002-19974(2),임야,충북 청주시 청원구 오창읍 일신리 산22-3,"46,070,000","29,485,000",낙찰(2/4),"47,720,000",103.6%,2004.05.11
청주 5계 2002-20059,대지,충북 진천군 문백면 구산동리 571,"26,896,600","17,390,000",낙찰(3/5),"20,780,000",77.3%,2004.01.14
청주 3계 2002-20387,전,충북 괴산군 연풍면 유상리 559-3,"4,097,080","856,000",낙찰(7/9),"1,110,000",27.1%,2004.03.18
청주 2계 2002-20578(1),과수원,충북 진천군 이월면 삼용리 153,"191,300,000","97,946,000",취하(3/3),0,0%,2004.01.27
청주 2계 2002-20578(2),답,충북 진천군 이월면 삼용리 161-1,"41,162,000","26,344,000",취하(2/2),0,0%,2004.02.24
청주 2계 2002-20578(3),답,충북 진천군 이월면 삼용리 573-1,"29,242,500","18,715,000",취하(2/2),0,0%,2004.02.24
청주 2계 2002-20578(4),답,충북 진천군 이월면 삼용리 616-1,"58,671,000","37,550,000",취하(2/3),0,0%,2004.03.02
청주 2계 2002-20578(5),답,충북 진천군 이월면 삼용리 692-1,"11,055,000","7,075,000",취하(2/3),0,0%,2004.03.02
청주 2계 2002-20578(6),답,충북 진천군 이월면 삼용리 717,"79,596,000","50,942,000",취하(2/3),0,0%,2004.03.02
청주 2계 2002-20578(7),답,충북 진천군 이월면 삼용리 859,"22,330,000","14,291,000",취하(2/3),0,0%,2004.03.02
청주 2계 2002-20578(8),답,충북 진천군 이월면 삼용리 860,"26,070,000","16,685,000",취하(2/3),0,0%,2004.03.02
청주 2계 2002-20578(9),답,충북 진천군 이월면 삼용리 877-1,"43,175,000","27,632,000",취하(2/3),0,0%,2004.03.02
청주 2계 2002-20578(10),답,충북 진천군 이월면 삼용리 887,"12,980,000","6,646,000",취하(3/3),0,0%,2004.01.27
청주 2계 2002-20578(11),답,충북 진천군 이월면 삼용리 911-1,"53,438,000","34,200,000",취하(2/3),0,0%,2004.03.02
청주 2계 2002-20578(12),답,충북 진천군 이월면 삼용리 923,"51,425,000","32,912,000",취하(2/2),0,0%,2004.02.24
청주 2계 2002-20578(13),답,충북 진천군 이월면 삼용리 927,"23,705,000","15,171,000",취하(2/3),0,0%,2004.03.02
청주 2계 2002-20578(14),답,충북 진천군 이월면 미잠리 122,"94,203,000","60,290,000",취하(2/3),0,0%,2004.03.02
청주 2계 2002-20578(15),답,충북 진천군 이월면 신월리 478,"86,824,500","55,568,000",취하(2/3),0,0%,2004.03.02
청주 2계 2002-20578(16),답,충북 진천군 진천읍 가산리 1-8,"14,740,000","11,792,000",취하(1/2),0,0%,2004.01.27
청주 2계 2002-20578(17),답,충북 진천군 이월면 삼용리 720,"8,389,700","4,296,000",취하(3/3),0,0%,2004.01.27
청주 2계 2002-20578(18),답,충북 진천군 이월면 삼용리 924-1,"2,383,700","1,221,000",취하(3/3),0,0%,2004.01.27
청주 2계 2002-20622,기타부동산,충북 진천군 이월면 삼용리 748,"2,957,244,000","775,224,000",취하(6/6),0,0%,2004.05.11
청주 3계 2002-20639,전,충북 청주시 상당구 가덕면 계산리 295-1,"150,549,000","96,360,000",낙찰(3/4),"100,100,000",66.5%,2004.01.08
청주 3계 2002-21137,근린상가,충북 청주시 상당구 남일면 효촌리 201-1,"448,292,400","286,910,000",낙찰(2/5),"291,300,000",65.0%,2004.02.12
청주 2계 2002-21229,아파트상가,충북 청주시 서원구 개신동 446-2 송학삼익맨션아파트상가동 지하층 2호,"70,000,000","18,350,000",낙찰(6/8),"19,000,000",27.1%,2004.01.27
청주 1계 2002-21410,공장,충북 청주시 청원구 내수읍 풍정리 105-3,"167,645,000","54,934,000",낙찰(5/7),"61,270,000",36.5%,2004.02.20
청주 4계 2002-22192(2),단독주택,충북 증평군 증평읍 연탄리 773-28,"48,775,320","19,978,000",낙찰(4/5),"23,790,000",48.8%,2004.03.04
청주 5계 2002-22857,공장,충북 진천군 진천읍 신정리 521,"1,242,533,460","636,180,000",낙찰(3/4),"721,000,000",58.0%,2004.01.14
청주 3계 2002-22888(1),임야,충북 청주시 흥덕구 강내면 태성리 산65-3,"66,864,000","34,240,000",낙찰(3/5),"37,500,000",56.1%,2004.01.08
청주 1계 2002-22918(1),아파트,충북 청주시 상당구 금천동 199-1 현대 1동 1503호,"50,000,000","20,480,000",낙찰(5/8),"26,100,000",52.2%,2004.04.30
청주 1계 2002-23263(1),상가,충북 청주시 흥덕구 가경동 543,"496,902,600","496,902,600",취하(1/1),0,0%,2004.06.04
청주 1계 2002-23263(2),근린상가,충북 청주시 흥덕구 가경동 383-7,"1,199,446,520","1,199,446,520",취하(1/1),0,0%,2004.06.04
청주 3계 2002-23584,대지,충북 증평군 증평읍 연탄리 638-2,"19,695,000","8,070,000",낙찰(3/5),"9,100,000",46.2%,2004.02.12
청주 2계 2002-23775(2),전,충북 진천군 문백면 문덕리 455-1,"64,026,000","64,026,000",변경(0/0),0,0%,2004.04.06
청주 2계 2002-23775(3),대지,충북 진천군 초평면 영구리 286-1,"46,340,000","46,340,000",변경(0/0),0,0%,2004.04.06
청주 2계 2002-23775(4),단독주택,충북 진천군 초평면 영구리 286-8,"51,893,200","41,515,000",낙찰(1/2),"45,170,000",87.0%,2004.06.15
청주 2계 2002-23775(5),대지,충북 진천군 초평면 영구리 286-12,"4,508,000","4,508,000",변경(0/0),0,0%,2004.04.06
청주 2계 2002-23775(6),대지,충북 진천군 초평면 영구리 286-14,"14,056,000","14,056,000",변경(0/0),0,0%,2004.04.06
청주 2계 2002-23775(7),임야,충북 진천군 문백면 문덕리 산49-3,"130,770,000","130,770,000",변경(0/0),0,0%,2004.04.06
청주 5계 2002-23805,답,충북 진천군 덕산읍 화상리 619,"11,790,000","9,430,000",낙찰(1/2),"10,100,000",85.7%,2004.06.16
청주 5계 2002-24259,단독주택,충북 청주시 상당구 가덕면 계산리 54-2,"99,022,780","50,700,000",낙찰(3/5),"67,500,000",68.2%,2004.02.26
청주 1계 2002-24365(1),답,충북 괴산군 불정면 웅동리 149-3,"7,179,000","1,882,000",낙찰(6/7),"1,890,000",26.3%,2004.06.04
청주 1계 2002-24365(2),전,충북 괴산군 불정면 웅동리 68,"22,557,500","11,550,000",낙찰(3/4),"11,550,000",51.2%,2004.01.16
청주 1계 2002-24419,축사,충북 괴산군 사리면 사담리 566,"221,611,800","90,772,000",취하(4/4),0,0%,2004.03.26
청주 3계 2003-137(2),공장,충북 청주시 청원구 내수읍 풍정리 105-3,"58,520,000","19,176,000",낙찰(3/7),"27,780,000",47.5%,2004.04.22
청주 5계 2003-151(1),잡종지,충북 진천군 덕산읍 인산리 114-1,"646,848,000","331,180,000",낙찰(4/5),"365,000,000",56.4%,2004.03.31
청주 4계 2003-243,공장,충북 괴산군 괴산읍 사창리 52,"427,581,820","218,922,000",낙찰(4/5),"251,110,000",58.7%,2004.03.04
청주 3계 2003-380,단독주택,충북 진천군 진천읍 읍내리 199-7,"71,804,000","45,960,000",낙찰(2/3),"54,220,000",75.5%,2004.03.18
청주 2계 2003-427,대지,충북 청주시 상당구 용암동 186-4,"82,800,000","82,800,000",낙찰(0/1),"82,800,000",100.0%,2004.01.27
청주 4계 2003-441(1),잡종지,충북 증평군 증평읍 용강리 160-1,"10,779,600","6,899,000",유찰(3/3),0,0%,2004.03.04
청주 4계 2003-441(2),잡종지,충북 증평군 증평읍 용강리 160-18,"5,814,000","3,721,000",유찰(3/3),0,0%,2004.03.04
청주 5계 2003-601(1),목장용지,충북 청주시 청원구 오창읍 여천리 산82,"119,010,000","119,010,000",낙찰(0/1),"131,100,000",110.2%,2004.02.26
청주 5계 2003-601(2),축사,충북 청주시 청원구 오창읍 여천리 산79,"59,366,600","37,990,000",유찰(3/3),0,0%,2004.05.12
청주 1계 2003-663(3),전,충북 괴산군 사리면 방축리 367-1,"38,676,000","38,676,000",낙찰(0/1),"41,630,000",107.6%,2004.01.16
청주 3계 2003-786,답,충북 증평군 증평읍 사곡리 274-1,"19,482,000","7,990,000",낙찰(4/6),"9,830,000",50.5%,2004.02.12
청주 2계 2003-878,임야,충북 괴산군 소수면 몽촌리 산43,"18,255,780","9,347,000",낙찰(3/4),"11,220,000",61.5%,2004.01.27
청주 4계 2003-946,아파트상가,충북 청주시 상당구 남주동 164 외 남주동아파트상가 1층,"210,000,000","55,050,000",낙찰(6/7),"55,100,000",26.2%,2004.03.04
청주 4계 2003-1192,공장,충북 청주시 흥덕구 신봉동 237-2,"1,457,722,700","746,354,000",낙찰(3/4),"907,320,000",62.2%,2004.03.04
청주 4계 2003-1246,근린주택,충북 청주시 상당구 용암동 1553,"259,049,770","165,792,000",낙찰(2/4),"189,500,000",73.2%,2004.01.30
청주 1계 2003-1260,아파트,충북 청주시 흥덕구 강내면 월곡리 301-10 세진빌라 에이동 1층 101호,"35,000,000","17,920,000",낙찰(3/4),"21,100,000",60.3%,2004.01.16
청주 5계 2003-1307,차량,충북 청주시 서원구 사직동 652-7,"6,000,000","2,460,000",낙찰(4/6),"2,873,000",47.9%,2004.03.31
청주 5계 2003-1451,아파트,충북 청주시 청원구 율량동 742 삼정 203동 108호,"100,000,000","64,000,000",낙찰(2/4),"76,136,000",76.1%,2004.01.14
청주 2계 2003-1529,단독주택,충북 보은군 회인면 애곡리 136-2,"30,897,250","12,655,000",낙찰(4/6),"13,660,000",44.2%,2004.01.27
청주 2계 2003-1574,공장,충북 진천군 이월면 신월리 329-120,"678,924,220","278,087,000",낙찰(4/5),"331,050,000",48.8%,2004.04.06
청주 3계 2003-1581,전,충북 진천군 덕산읍 구산리 175-6,"89,850,990","36,816,000",낙찰(4/5),"42,422,000",47.2%,2004.04.22
청주 2계 2003-1628(1),임야,충북 청주시 상당구 명암동 산68-1,"404,350,000","105,998,000",낙찰(6/7),"110,100,000",27.2%,2004.04.06
청주 2계 2003-1826(2),답,충북 진천군 진천읍 신정리 720-1,"151,488,000","96,952,000",낙찰(2/3),"107,990,000",71.3%,2004.01.27
청주 4계 2003-1895(1),상가,충북 청주시 상당구 남문로2가 81 에이피이엠 1층 35호,"48,000,000","10,066,000",낙찰(7/8),"12,230,000",25.5%,2004.04.08
청주 4계 2003-1895(2),상가,충북 청주시 상당구 남문로2가 81 에이.피.엠 1층 36호,"48,000,000","10,066,000",낙찰(7/8),"12,130,000",25.3%,2004.04.08
청주 5계 2003-1901,아파트,충북 증평군 증평읍 증평리 590-13 한성 나동 3층 316호,"20,000,000","8,192,000",낙찰(4/5),"9,230,000",46.2%,2004.02.26
청주 5계 2003-2157,전,충북 괴산군 사리면 화산리 613-2,"25,290,000","12,950,000",낙찰(3/5),"14,111,000",55.8%,2004.01.14
청주 1계 2003-2164(1),전,충북 괴산군 장연면 장암리 55-6,"5,408,100","3,461,000",낙찰(2/3),"4,060,000",75.1%,2004.01.16
청주 1계 2003-2164(2),전,충북 괴산군 장연면 장암리 59,"9,038,400","5,785,000",낙찰(2/3),"5,800,000",64.2%,2004.01.16
청주 1계 2003-2164(3),답,충북 괴산군 장연면 장암리 65,"18,421,200","6,037,000",낙찰(5/6),"8,615,000",46.8%,2004.04.30
청주 1계 2003-2164(4),답,충북 괴산군 장연면 장암리 69,"2,258,100","1,445,000",낙찰(2/3),"1,500,000",66.4%,2004.01.16
청주 1계 2003-2164(5),전,충북 괴산군 장연면 장암리 70-1,"68,059,200","22,302,000",낙찰(5/6),"30,210,000",44.4%,2004.04.30
청주 1계 2003-2164(6),답,충북 괴산군 장연면 장암리 75,"1,866,900","765,000",낙찰(4/5),"780,000",41.8%,2004.03.26
청주 1계 2003-2164(7),답,충북 괴산군 장연면 장암리 447,"2,980,500","1,907,000",낙찰(2/3),"1,910,000",64.1%,2004.01.16
청주 4계 2003-2195,단독주택,충북 청주시 상당구 영운동 108-5,"111,510,060","57,093,000",낙찰(3/4),"63,010,000",56.5%,2004.04.08
청주 5계 2003-2201,과수원,충북 괴산군 청천면 금평리 193-3,"115,905,000","86,905,000",낙찰(0/1),"120,500,000",104.0%,2004.02.26
청주 2계 2003-2225(1),답,충북 괴산군 사리면 수암리 632,"28,626,000","9,381,000",낙찰(5/6),"12,500,000",43.7%,2004.01.27
청주 2계 2003-2225(2),답,충북 괴산군 사리면 수암리 377-1,"924,000","302,000",낙찰(5/6),"381,000",41.2%,2004.01.27
청주 2계 2003-2379,단독주택,충북 청주시 서원구 분평동 1033,"170,653,460","87,374,000",낙찰(5/6),"118,333,000",69.3%,2004.05.11
청주 5계 2003-2409(2),대지,충북 진천군 광혜원면 광혜원리 38,"25,788,000","10,560,000",낙찰(5/6),"12,300,000",47.7%,2004.01.14
청주 5계 2003-2508(1),도로,충북 청주시 서원구 미평동 175-1,"52,037,050","52,037,050",기각(1/1),0,0%,2004.02.02
청주 5계 2003-2508(2),잡종지,충북 청주시 서원구 미평동 222,"5,680,000","5,680,000",낙찰(0/1),"6,666,000",117.4%,2004.01.14
청주 5계 2003-2508(3),잡종지,충북 청주시 서원구 미평동 255-1,"44,315,200","44,315,200",기각(1/1),0,0%,2004.02.02
청주 5계 2003-2508(4),근린상가,충북 청주시 서원구 미평동 171-1,"47,295,800","47,295,800",기각(1/1),0,0%,2004.02.02
청주 1계 2003-2515(3),임야,충북 괴산군 괴산읍 서부리 산25-1,"72,122,400","29,541,000",취하(4/5),0,0%,2004.01.16
청주 1계 2003-2515(4),전,충북 괴산군 괴산읍 서부리 758-3,"22,491,000","9,212,000",취하(4/5),0,0%,2004.01.16
청주 1계 2003-2669,아파트,충북 청주시 서원구 사창동 357-31 통경목련 1층 103호,"35,000,000","17,920,000",낙찰(3/5),"18,110,000",51.7%,2004.01.16
청주 3계 2003-2737,단독주택,충북 진천군 진천읍 교성리 229-6,"65,858,620","32,860,000",낙찰(3/4),"40,010,000",60.8%,2004.02.12
청주 5계 2003-2850,기타부동산,충북 진천군 광혜원면 죽현리 419,"1,441,816,600","590,570,000",낙찰(4/6),"610,700,000",42.4%,2004.05.12
청주 1계 2003-2867(2),단독주택,충북 진천군 문백면 옥성리 559-2,"261,074,880","133,670,000",낙찰(3/4),"152,000,000",58.2%,2004.01.16
청주 4계 2003-2898,대지,충북 청주시 상당구 수동 36-18,"41,058,000","16,818,000",낙찰(4/5),"18,100,000",44.1%,2004.01.30
청주 2계 2003-3075,아파트,충북 청주시 상당구 영운동 33-1 한진신세대 216호,"37,000,000","23,680,000",취하(2/3),0,0%,2004.02.16
청주 4계 2003-3099(2),근린주택,충북 청주시 상당구 대성동 114-11,"83,093,600","34,035,000",낙찰(4/6),"39,100,000",47.1%,2004.04.08
청주 5계 2003-3150(1),전,충북 괴산군 칠성면 사은리 591,"8,925,000","1,872,000",낙찰(7/8),"2,388,000",26.8%,2004.06.16
청주 5계 2003-3150(3),답,충북 괴산군 칠성면 사은리 778,"5,632,000","1,850,000",낙찰(5/6),"1,858,000",33.0%,2004.03.31
청주 5계 2003-3150(4),임야,충북 괴산군 칠성면 사은리 896,"8,628,000","2,829,000",낙찰(5/7),"4,178,000",48.4%,2004.06.16
청주 5계 2003-3150(5),전,충북 괴산군 칠성면 외사리 46-1,"19,904,000","6,522,000",낙찰(5/6),"7,521,000",37.8%,2004.03.31
청주 2계 2003-3228,연립,충북 증평군 증평읍 증평리 949 증평연립주택 에이동 2층 206호,"21,000,000","6,882,000",낙찰(5/7),"8,800,000",41.9%,2004.05.11
청주 3계 2003-3280,단독주택,충북 청주시 상당구 문의면 미천리 616-1,"24,164,460","6,344,000",낙찰(6/7),"6,660,000",27.6%,2004.04.22
청주 1계 2003-3310,단독주택,충북 청주시 상당구 미원면 월용리 220-6,"40,547,400","16,608,000",낙찰(4/5),"23,330,000",57.5%,2004.02.20
청주 1계 2003-3464,아파트,충북 증평군 증평읍 증평리 590-13 한성 나동 3층 310호,"20,000,000","10,240,000",낙찰(3/5),"11,760,000",58.8%,2004.01.16
청주 2계 2003-3525,단독주택,충북 증평군 증평읍 증천리 499,"63,113,200","39,710,000",낙찰(1/4),"45,115,000",71.5%,2004.05.11
청주 5계 2003-3556,다가구,충북 청주시 청원구 우암동 165-5,"205,651,480","131,620,000",낙찰(2/3),"140,010,000",68.1%,2004.03.31
청주 1계 2003-3563(2),아파트,충북 청주시 상당구 영운동 73-5 외 태암수정임대 101동 109호,"30,400,000","19,456,000",낙찰(2/3),"21,780,000",71.6%,2004.06.04
청주 1계 2003-3563(3),아파트,충북 청주시 상당구 영운동 73-5 외 태암수정임대 101동 201호,"32,000,000","20,480,000",낙찰(2/3),"21,530,000",67.3%,2004.06.04
청주 1계 2003-3563(4),아파트,충북 청주시 상당구 영운동 73-5 외 태암수정임대 101동 207호,"32,000,000","20,480,000",낙찰(2/3),"22,530,000",70.4%,2004.06.04
청주 1계 2003-3563(6),아파트,충북 청주시 상당구 영운동 73-5 외 태암수정임대 101동 326호,"32,000,000","20,480,000",낙찰(2/3),"23,530,000",73.5%,2004.06.04
청주 1계 2003-3563(7),아파트,충북 청주시 상당구 영운동 73-5 외 태암수정임대 101동 404호,"32,000,000","20,480,000",낙찰(2/3),"23,530,000",73.5%,2004.06.04
청주 1계 2003-3563(8),아파트,충북 청주시 상당구 영운동 73-5 외 태암수정임대 101동 406호,"32,000,000","20,480,000",낙찰(2/3),"22,530,000",70.4%,2004.06.04
청주 1계 2003-3563(9),아파트,충북 청주시 상당구 영운동 73-5 외 태암수정임대 101동 509호,"32,000,000","20,480,000",낙찰(2/3),"23,530,000",73.5%,2004.06.04
청주 1계 2003-3563(10),아파트,충북 청주시 상당구 영운동 73-5 외 태암수정임대 101동 524호,"32,000,000","20,480,000",낙찰(2/3),"23,530,000",73.5%,2004.06.04
청주 1계 2003-3563(12),아파트,충북 청주시 상당구 영운동 73-5 외 태암수정임대 101동 605호,"32,000,000","20,480,000",낙찰(2/3),"23,530,000",73.5%,2004.06.04
청주 1계 2003-3563(13),아파트,충북 청주시 상당구 영운동 73-5 외 태암수정임대 101동 610호,"32,000,000","20,480,000",낙찰(2/3),"23,530,000",73.5%,2004.06.04
청주 1계 2003-3563(15),아파트,충북 청주시 상당구 영운동 73-5 외 태암수정임대 101동 713호,"30,000,000","19,200,000",낙찰(2/3),"22,530,000",75.1%,2004.06.04
청주 1계 2003-3563(16),아파트,충북 청주시 상당구 영운동 73-5 외 태암수정임대 101동 821호,"32,000,000","20,480,000",낙찰(2/3),"22,530,000",70.4%,2004.06.04
청주 1계 2003-3563(17),아파트,충북 청주시 상당구 영운동 73-5 외 태암수정임대 101동 910호,"32,000,000","20,480,000",낙찰(2/3),"24,530,000",76.7%,2004.06.04
청주 1계 2003-3563(18),아파트,충북 청주시 상당구 영운동 73-5 외 태암수정임대 101동 1012호,"30,000,000","19,200,000",낙찰(2/3),"23,130,000",77.1%,2004.06.04
청주 1계 2003-3563(20),아파트,충북 청주시 상당구 영운동 73-5 외 태암수정임대 101동 1210호,"32,000,000","20,480,000",낙찰(2/3),"22,530,000",70.4%,2004.06.04
청주 1계 2003-3563(21),아파트,충북 청주시 상당구 영운동 73-5 외 태암수정임대 101동 1221호,"32,000,000","20,480,000",낙찰(2/3),"25,130,000",78.5%,2004.06.04
청주 1계 2003-3563(23),아파트,충북 청주시 상당구 영운동 73-5 외 태암수정임대 101동 1403호,"32,000,000","20,480,000",낙찰(2/3),"25,130,000",78.5%,2004.06.04
청주 1계 2003-3563(24),아파트,충북 청주시 상당구 영운동 73-5 외 태암수정임대 101동 1411호,"32,000,000","20,480,000",낙찰(2/3),"25,230,000",78.8%,2004.06.04
청주 1계 2003-3563(25),아파트,충북 청주시 상당구 영운동 73-5 외 태암수정임대 101동 1505호,"31,000,000","19,840,000",낙찰(2/3),"25,230,000",81.4%,2004.06.04
청주 1계 2003-3563(26),아파트,충북 청주시 상당구 영운동 73-5 외 태암수정임대 101동 1516호,"31,000,000","19,840,000",낙찰(2/3),"25,230,000",81.4%,2004.06.04
청주 1계 2003-3563(27),아파트,충북 청주시 상당구 영운동 73-5 외 태암수정임대 102동 101호,"28,500,000","18,240,000",낙찰(2/3),"21,230,000",74.5%,2004.06.04
청주 1계 2003-3563(28),아파트,충북 청주시 상당구 영운동 73-5 외 태암수정임대 102동 105호,"28,500,000","18,240,000",낙찰(2/3),"21,530,000",75.5%,2004.06.04
청주 1계 2003-3563(29),아파트,충북 청주시 상당구 영운동 73-5 외 태암수정임대 102동 202호,"30,000,000","19,200,000",낙찰(2/3),"21,530,000",71.8%,2004.06.04
청주 1계 2003-3563(30),아파트,충북 청주시 상당구 영운동 73-5 외 태암수정임대 102동 210호,"42,000,000","26,880,000",낙찰(2/3),"27,000,100",64.3%,2004.06.04
청주 1계 2003-3563(31),아파트,충북 청주시 상당구 영운동 73-5 외 태암수정임대 102동 212호,"32,000,000","20,480,000",낙찰(2/3),"24,530,000",76.7%,2004.06.04
청주 1계 2003-3563(33),아파트,충북 청주시 상당구 영운동 73-5 외 태암수정임대 102동 310호,"42,000,000","33,600,000",유찰(2/2),0,0%,2004.01.16
청주 1계 2003-3563(34),아파트,충북 청주시 상당구 영운동 73-5 외 태암수정임대 102동 312호,"32,000,000","20,480,000",낙찰(2/3),"24,530,000",76.7%,2004.06.04
청주 1계 2003-3563(35),아파트,충북 청주시 상당구 영운동 73-5 외 태암수정임대 102동 313호,"32,000,000","25,600,000",유찰(2/2),0,0%,2004.01.16
청주 1계 2003-3563(36),아파트,충북 청주시 상당구 영운동 73-5 외 태암수정임대 102동 407호,"32,000,000","20,480,000",낙찰(2/3),"23,530,000",73.5%,2004.06.04
청주 1계 2003-3563(37),아파트,충북 청주시 상당구 영운동 73-5 외 태암수정임대 102동 409호,"32,000,000","20,480,000",낙찰(2/3),"24,530,000",76.7%,2004.06.04
청주 1계 2003-3563(38),아파트,충북 청주시 상당구 영운동 73-5 외 태암수정임대 102동 508호,"32,000,000","20,480,000",낙찰(2/3),"25,130,000",78.5%,2004.06.04
청주 1계 2003-3563(39),아파트,충북 청주시 상당구 영운동 73-5 외 태암수정임대 102동 705호,"30,000,000","19,200,000",낙찰(2/3),"22,530,000",75.1%,2004.06.04
청주 1계 2003-3563(40),아파트,충북 청주시 상당구 영운동 73-5 외 태암수정임대 102동 804호,"30,000,000","19,200,000",낙찰(2/3),"21,530,000",71.8%,2004.06.04
청주 1계 2003-3563(41),아파트,충북 청주시 상당구 영운동 73-5 외 태암수정임대 102동 914호,"31,000,000","19,840,000",낙찰(2/3),"22,530,000",72.7%,2004.06.04
청주 2계 2003-3679,단독주택,충북 진천군 덕산읍 구산리 390-2,"142,355,640","113,885,000",낙찰(7/9),"118,500,000",83.2%,2004.06.15
청주 5계 2003-3754(2),아파트,충북 청주시 흥덕구 옥산면 오산리 160-1 한울 101동 에이-101호,"48,000,000","30,720,000",취하(2/2),0,0%,2004.01.14
청주 5계 2003-3853,근린상가,충북 괴산군 괴산읍 동부리 584-1,"98,444,400","40,330,000",낙찰(4/5),"56,110,000",57.0%,2004.02.26
청주 2계 2003-3877(3),다세대,충북 청주시 상당구 남일면 효촌리 43-9 보람주택 에이동 2층 202호,"42,000,000","21,504,000",낙찰(3/5),"21,504,000",51.2%,2004.03.02
청주 2계 2003-3877(4),답,충북 진천군 이월면 송림리 144-1,"12,852,000","5,265,000",낙찰(4/5),"6,830,000",53.1%,2004.01.27
청주 3계 2003-3938,임야,충북 괴산군 청천면 대전리 산43,"18,366,800","6,030,000",낙찰(5/6),"7,100,000",38.7%,2004.02.12
청주 5계 2003-3952,아파트,충북 청주시 청원구 내수읍 우산리 504-8 강우스파빌 101동 3층 208호,"42,000,000","21,500,000",낙찰(3/4),"25,738,000",61.3%,2004.01.14
청주 4계 2003-3990,아파트,충북 괴산군 괴산읍 서부리 125-1 외6 월드 503호,"27,000,000","7,078,000",낙찰(6/8),"9,000,000",33.3%,2004.05.13
청주 1계 2003-4160,근린상가,충북 청주시 상당구 미원면 미원리 428-10,"118,008,600","48,337,000",낙찰(4/5),"53,000,000",44.9%,2004.01.16
청주 2계 2003-4177(2),아파트상가,충북 청주시 청원구 내수읍 마산리 5-5 진흥2차 상가동 2층,"65,000,000","26,624,000",낙찰(3/4),"28,750,000",44.2%,2004.05.11
청주 2계 2003-4177(3),상가,충북 청주시 청원구 내수읍 마산리 9-11 2층 1호,"46,000,000","23,552,000",낙찰(2/3),"25,910,000",56.3%,2004.04.06
청주 2계 2003-4177(4),상가,충북 청주시 청원구 내수읍 마산리 9-11 2층 2호,"39,000,000","19,968,000",낙찰(2/3),"22,010,000",56.4%,2004.04.06
청주 5계 2003-4351,축사,충북 진천군 덕산읍 화상리 164-2,"329,732,400","211,030,000",낙찰(2/3),"251,999,900",76.4%,2004.05.12
청주 1계 2003-4443,단독주택,충북 청주시 청원구 우암동 410-13,"44,317,920","22,690,000",낙찰(4/4),"23,050,000",52.0%,2004.02.20
청주 5계 2003-4603,단독주택,충북 괴산군 괴산읍 동부리 453-7,"19,673,400","19,673,400",낙찰(0/1),"21,523,000",109.4%,2004.01.14
청주 2계 2003-4627,주유소,충북 괴산군 청천면 사담리 32,"342,897,100","219,454,000",취하(2/2),0,0%,2004.03.02
청주 4계 2003-4641(1),숙박시설,충북 괴산군 청천면 사담리 39-2,"504,765,600","403,812,000",취하(1/1),0,0%,2004.03.04
청주 4계 2003-4641(2),답,충북 괴산군 청천면 사담리 41-3,"68,655,000","54,924,000",취하(1/1),0,0%,2004.03.04
청주 4계 2003-4641(3),임야,충북 괴산군 청천면 사담리 산12-5,"23,836,500","19,069,000",취하(1/1),0,0%,2004.03.04
청주 5계 2003-4658(1),아파트,충북 청주시 청원구 내덕동 174-6 내덕시장아파트 지하층 17호,"4,100,000","1,075,000",낙찰(6/7),"1,080,000",26.3%,2004.05.12
청주 5계 2003-4658(2),아파트,충북 청주시 청원구 내덕동 174-6 내덕시장아파트 지하층 18호,"4,100,000","1,075,000",낙찰(6/7),"1,080,000",26.3%,2004.05.12
