사건번호,용도,LTV_광주,LTV_전북,시도,시군구,소재지,감정가,최저가,결과,낙찰가,낙찰율,매각일,분기,기간구분
울산 7계 2017-6896,아파트,아파트,아파트,울산,중구,울산 중구 학성동 379 남운학성타운 102동 1층 108호,"302,000,000","193,280,000",취하,0,0%,2023-08-21,2023_3Q,3
울산 3계 2017-7233,대지,나대지,나대지,울산,남구,울산 남구 달동 867,"6,527,488,000","4,177,592,000",기각,0,0%,2023-07-07,2023_3Q,3
울산 2계 2019-2485,단독주택,단독,단독주택,울산,중구,울산 중구 학성동 156-11,"402,150,140","281,505,000",취하,0,0%,2023-11-24,2023_4Q,3
울산 10계 2019-13119(10),오피스텔,오피스텔,오피스텔(업무용),울산,중구,울산 중구 성안동 867-3 로얄팰리스 104동 제6층 602호,"215,000,000","105,350,000",낙찰,"111,388,000",51.8%,2023-08-10,2023_3Q,3
울산 10계 2019-15061,답,답,답,울산,울주군,울산 울주군 온양읍 망양리 484,"74,088,000","74,088,000",기각,0,0%,2023-10-18,2023_4Q,3
울산 3계 2020-72,주유소용지,기타토지,주유소,울산,울주군,울산 울주군 두동면 천전리 752,"410,400,000","140,767,000",낙찰,"200,000,000",48.7%,2023-09-19,2023_3Q,3
울산 9계 2020-478,주상복합(상가),기타토지,기타토지,울산,동구,"울산 동구 방어동 139-3 동서아트빌라 2,3층 201호","1,280,000,000","307,328,000",낙찰,"378,770,000",29.6%,2023-07-18,2023_3Q,3
울산 9계 2020-3200,근린상가,근린상가,근린상가,울산,울주군,울산 울주군 서생면 명산리 303-5,"1,031,125,420","505,252,000",낙찰,"619,900,000",60.1%,2023-10-31,2023_4Q,3
울산 3계 2020-3903,숙박시설,숙박시설,숙박시설,울산,울주군,울산 울주군 언양읍 동부리 133-7,"1,988,333,780","974,284,000",낙찰,"975,100,000",49.0%,2023-10-24,2023_4Q,3
울산 2계 2020-4494,단독주택,단독,단독주택,울산,중구,울산 중구 성안동 489-6 주건축물 1동,"1,600,427,000","784,209,000",낙찰,"957,700,000",59.8%,2023-08-09,2023_3Q,3
울산 8계 2020-8472,아파트,아파트,아파트,울산,북구,울산 북구 달천동 107-1 그린카운티 201동 3층 303호,"198,000,000","138,600,000",낙찰,"159,875,999",80.7%,2023-11-30,2023_4Q,3
울산 3계 2020-8915(13),오피스텔(주거),오피스텔,오피스텔(업무용),울산,남구,울산 남구 신정동 1110 리더스파크 8층 805호,"76,300,000","8,977,000",기각,0,0%,2023-12-14,2023_4Q,3
울산 3계 2020-8915(15),오피스텔(주거),오피스텔,오피스텔(업무용),울산,남구,울산 남구 신정동 1110 리더스파크 10층 1005호,"78,600,000","9,247,000",기각,0,0%,2023-12-14,2023_4Q,3
울산 3계 2020-8915(16),오피스텔(주거),오피스텔,오피스텔(업무용),울산,남구,울산 남구 신정동 1110 리더스파크 11층 1102호,"78,200,000","9,200,000",기각,0,0%,2023-12-14,2023_4Q,3
울산 3계 2020-8915(19),오피스텔(주거),오피스텔,오피스텔(업무용),울산,남구,울산 남구 신정동 1110 리더스파크 13층 1303호,"78,800,000","3,180,000",기각,0,0%,2023-12-14,2023_4Q,3
울산 3계 2020-8915(25),오피스텔(주거),오피스텔,오피스텔(업무용),울산,남구,울산 남구 신정동 1110 리더스파크 17층 1702호,"78,200,000","9,200,000",기각,0,0%,2023-12-14,2023_4Q,3
울산 3계 2020-9802,아파트,아파트,아파트,울산,남구,울산 남구 신정동 942-10 영보가든맨션 12층 1210호,"190,000,000","133,000,000",취하,0,0%,2023-11-28,2023_4Q,3
울산 5계 2020-10710,아파트,아파트,아파트,울산,중구,"울산 중구 성안동 503-11 ,-12 루미나리에 2층 202호","232,000,000","232,000,000",취하,0,0%,2023-12-28,2023_4Q,3
울산 10계 2020-102794,오피스텔(주거),오피스텔,오피스텔(업무용),울산,중구,울산 중구 반구동 703-1 럭키빌리지 1층 102호,"43,000,000","851,000",기각,0,0%,2023-10-19,2023_4Q,3
울산 8계 2020-106499(1),대지,나대지,나대지,울산,울주군,울산 울주군 삼남읍 방기리 950-5,"152,790,560","52,407,000",낙찰,"56,530,000",37.0%,2023-11-30,2023_4Q,3
울산 8계 2020-106499(2),대지,나대지,나대지,울산,울주군,울산 울주군 삼남읍 방기리 951-1,"235,152,680","80,658,000",낙찰,"87,110,000",37.0%,2023-11-30,2023_4Q,3
울산 8계 2020-106499(3),대지,나대지,나대지,울산,울주군,울산 울주군 삼남읍 방기리 965-3,"46,714,910","16,023,000",낙찰,"17,280,000",37.0%,2023-11-30,2023_4Q,3
울산 1계 2020-111347(2),주상복합(주거),기타토지,기타토지,울산,동구,"울산 동구 방어동 308-3 ,-8,-18,307-3,-8 월드스카이파크 19층 2101호","210,000,000","8,475,000",낙찰,"8,507,100",4.1%,2023-12-20,2023_4Q,3
울산 8계 2020-113039,대지,나대지,나대지,울산,울주군,울산 울주군 범서읍 천상리 608-8,"1,083,474,600","1,083,474,600",취하,0,0%,2023-11-25,2023_4Q,3
울산 4계 2020-113084(2),공장,공장(지식산업센터 업무시설),공장,울산,울주군,울산 울주군 웅촌면 고연리 1178-21 1동호,"1,981,264,900","1,386,885,000",낙찰,"1,911,180,000",96.5%,2023-08-30,2023_3Q,3
울산 5계 2021-1089(2),임야,임야,임야,울산,북구,울산 북구 신현동 560,"86,376,000","20,739,000",낙찰,"27,778,000",32.2%,2023-08-23,2023_3Q,3
울산 3계 2021-1539,근린주택,근린주택,근린주택,울산,남구,울산 남구 달동 126-9,"1,214,225,580","849,958,000",낙찰,"940,501,580",77.5%,2023-09-19,2023_3Q,3
울산 7계 2021-2150,근린상가,근린상가,근린상가,울산,울주군,울산 울주군 범서읍 천상리 643-5,"986,005,120","483,143,000",낙찰,"636,000,000",64.5%,2023-11-09,2023_4Q,3
울산 5계 2021-3313(1),잡종지,잡종지,잡종지,울산,울주군,울산 울주군 온산읍 처용리 366-1,"5,336,597,000","1,830,453,000",낙찰,"3,606,000,000",67.6%,2023-11-02,2023_4Q,3
울산 5계 2021-3313(2),답,답,답,울산,울주군,울산 울주군 온산읍 처용리 355-5,"81,136,000","27,830,000",낙찰,"60,000,000",73.9%,2023-11-02,2023_4Q,3
울산 10계 2021-3429,다가구,다가구,다가구,울산,북구,울산 북구 중산동 1280-2,"1,150,345,200","563,669,000",낙찰,"746,863,000",64.9%,2023-07-06,2023_3Q,3
울산 4계 2021-5135,임야,임야,임야,울산,울주군,울산 울주군 두서면 활천리 산68,"998,175,000","489,106,000",취하,0,0%,2023-07-03,2023_3Q,3
울산 8계 2021-6640,공장,공장(지식산업센터 업무시설),공장,울산,울주군,"울산 울주군 온양읍 발리 1030 ,1030-1","4,110,074,700","2,013,936,000",낙찰,"2,310,000,000",56.2%,2023-09-20,2023_3Q,3
울산 3계 2021-6749,임야,임야,임야,울산,울주군,울산 울주군 두동면 이전리 558-5,"128,250,000","43,990,000",낙찰,"49,840,000",38.9%,2023-10-24,2023_4Q,3
울산 3계 2021-7971(1),점포,근린상가,점포상가,울산,북구,울산 북구 당사동 527,"350,188,000","171,592,000",낙찰,"205,000,000",58.5%,2023-09-19,2023_3Q,3
울산 3계 2021-7971(2),점포,근린상가,점포상가,울산,북구,"울산 북구 당사동 533 ,531,531-1","1,201,348,820","412,063,000",낙찰,"560,100,000",46.6%,2023-10-24,2023_4Q,3
울산 3계 2021-8301(3),임야,임야,임야,울산,울주군,울산 울주군 범서읍 굴화리 산90-1,"528,816,000","126,969,000",낙찰,"145,000,000",27.4%,2023-10-24,2023_4Q,3
울산 10계 2021-8691,오피스텔(상가),오피스텔,오피스텔(업무용),울산,북구,"울산 북구 산하동 972-7 ,972-6 뉴타운 1동 1층 101호","435,000,000","149,205,000",낙찰,"153,580,000",35.3%,2023-07-06,2023_3Q,3
울산 3계 2021-8721,오피스텔(상가),오피스텔,오피스텔(업무용),울산,북구,"울산 북구 산하동 972-6 ,972-7 뉴타운 1동 1층 104호","435,000,000","104,444,000",낙찰,"132,600,000",30.5%,2023-07-12,2023_3Q,3
울산 8계 2021-8752,단독주택,단독,단독주택,울산,울주군,울산 울주군 온산읍 덕신리 1365-8,"607,648,640","297,748,000",낙찰,"297,848,000",49.0%,2023-09-20,2023_3Q,3
울산 2계 2021-9113,임야,임야,임야,울산,울주군,울산 울주군 두동면 만화리 683-13,"153,045,000","52,494,000",낙찰,"54,600,000",35.7%,2023-07-11,2023_3Q,3
울산 1계 2021-9120,숙박시설,숙박시설,숙박시설,울산,울주군,울산 울주군 상북면 덕현리 72-2,"3,880,162,810","1,901,280,000",낙찰,"2,011,000,000",51.8%,2023-08-29,2023_3Q,3
울산 5계 2021-9182(1),아파트상가,아파트상가,기타토지,울산,남구,"울산 남구 신정동 1880 ,1883,1884 태화강풍림엑슬루타워 판매시설동 2층 216-O호","489,000,000","167,727,000",낙찰,"171,100,000",35.0%,2023-11-02,2023_4Q,3
울산 5계 2021-9182(2),아파트상가,아파트상가,기타토지,울산,남구,"울산 남구 신정동 1880 ,1883,1884 태화강풍림엑슬루타워 판매시설동 3층 316-N호","365,000,000","125,195,000",낙찰,"128,300,000",35.2%,2023-11-02,2023_4Q,3
울산 2계 2021-9205(1),근린상가,근린상가,근린상가,울산,남구,"울산 남구 신정동 1880 ,1883,1884 태화강풍림엑슬루타워 판매시설동 3층 316-A호","485,000,000","166,355,000",낙찰,"181,419,000",37.4%,2023-10-25,2023_4Q,3
울산 2계 2021-9205(2),근린상가,근린상가,근린상가,울산,남구,"울산 남구 신정동 1880 ,1883,1884 태화강풍림엑슬루타워 판매시설동 3층 316-O호","409,000,000","140,287,000",낙찰,"141,100,000",34.5%,2023-10-25,2023_4Q,3
울산 10계 2021-9366,근린상가,근린상가,근린상가,울산,북구,울산 북구 산하동 1026-2 아너스빌딩 1층 104호,"540,000,000","185,220,000",취하,0,0%,2023-10-30,2023_4Q,3
울산 10계 2021-9397,다가구,다가구,다가구,울산,동구,울산 동구 방어동 129-1,"1,598,514,200","548,290,000",낙찰,"788,888,000",49.4%,2023-08-10,2023_3Q,3
울산 2계 2021-9410,전,전,전,울산,울주군,울산 울주군 상북면 지내리 826,"315,560,000","154,624,000",낙찰,"221,000,000",70.0%,2023-07-11,2023_3Q,3
울산 8계 2021-9960,임야,임야,임야,울산,남구,울산 남구 장생포동 산111-6,"1,186,888,780","407,103,000",취하,0,0%,2023-09-20,2023_3Q,3
울산 10계 2021-10052(1),단독주택,단독,단독주택,울산,중구,울산 중구 학성동 469-4,"401,531,380","401,531,380",취하,0,0%,2023-07-06,2023_3Q,3
울산 10계 2021-10052(2),공장,공장(지식산업센터 업무시설),공장,울산,북구,울산 북구 대안동 639-1 2호,"311,007,120","311,007,120",취하,0,0%,2023-07-06,2023_3Q,3
울산 4계 2021-10083,임야,임야,임야,울산,울주군,울산 울주군 삼동면 금곡리 산214,"574,540,000","137,948,000",낙찰,"173,777,000",30.2%,2023-07-26,2023_3Q,3
울산 8계 2021-10472,임야,임야,임야,울산,북구,울산 북구 당사동 산35-3,"45,811,645","22,448,000",취하,0,0%,2023-08-21,2023_3Q,3
울산 3계 2021-100276,오피스텔(상가),오피스텔,오피스텔(업무용),울산,남구,울산 남구 삼산동 1624-1 코아루벨라채 1층 상가101호,"582,000,000","582,000,000",취하,0,0%,2023-11-14,2023_4Q,3
울산 6계 2021-100504,아파트,아파트,아파트,울산,남구,울산 남구 야음동 564-4 우방유화 1동 4층 401호,"210,000,000","147,000,000",기각,0,0%,2023-07-05,2023_3Q,3
울산 6계 2021-100610,주상복합(주거),기타토지,기타토지,울산,중구,울산 중구 학성동 356-1 학성동삼강제나두 7층 704호,"204,000,000","142,800,000",취하,0,0%,2023-12-27,2023_4Q,3
울산 7계 2021-108027,근린상가,근린상가,근린상가,울산,울주군,울산 울주군 언양읍 반천리 1106-6,"980,910,440","235,516,000",낙찰,"310,138,900",31.6%,2023-08-24,2023_3Q,3
울산 7계 2021-108225,아파트,아파트,아파트,울산,남구,울산 남구 신정동 167-36 아느칸빌 B동 6층 601호,"190,000,000","45,619,000",낙찰,"55,000,900",28.9%,2023-07-20,2023_3Q,3
울산 1계 2021-108577,아파트,아파트,아파트,울산,중구,울산 중구 태화동 171 남운파크맨션 9층 906호,"281,000,000","196,700,000",낙찰,"242,100,000",86.2%,2023-12-20,2023_4Q,3
울산 1계 2021-108768,근린주택,근린주택,근린주택,울산,동구,울산 동구 방어동 994-12,"565,353,160","277,023,000",취하,0,0%,2023-10-10,2023_4Q,3
울산 1계 2021-109822(1),단독주택,단독,단독주택,울산,울주군,울산 울주군 두서면 구량리 348-1,"265,946,500","186,163,000",낙찰,"190,500,000",71.6%,2023-07-25,2023_3Q,3
울산 1계 2021-109822(2),단독주택,단독,단독주택,울산,울주군,울산 울주군 두서면 구량리 348-2,"231,765,500","79,496,000",취하,0,0%,2023-12-20,2023_4Q,3
울산 4계 2021-111955,전,전,전,울산,북구,울산 북구 중산동 546-2,"5,565,600","655,000",기각,0,0%,2023-08-22,2023_3Q,3
울산 4계 2021-111986,아파트,아파트,아파트,울산,울주군,울산 울주군 범서읍 천상리 646 천상한라그린피스맨션 101동 5층 501호,"92,000,000","45,080,000",낙찰,"58,000,000",63.0%,2023-10-04,2023_4Q,3
울산 4계 2021-111993,근린상가,근린상가,근린상가,울산,중구,울산 중구 성남동 177-1,"946,821,100","946,821,100",낙찰,"1,312,000,000",138.6%,2023-07-26,2023_3Q,3
울산 1계 2021-112033,다세대,다세대주택,다세대,울산,울주군,울산 울주군 온산읍 덕신리 278-15 협성빌 2층 203호,"37,200,000","4,376,000",낙찰,"9,000,000",24.2%,2023-10-10,2023_4Q,3
울산 9계 2021-112071,답,답,답,울산,울주군,울산 울주군 언양읍 반송리 800-2,"667,280,000","228,877,000",낙찰,"267,000,000",40.0%,2023-09-26,2023_3Q,3
울산 4계 2021-112347,다세대,다세대주택,다세대,울산,동구,울산 동구 화정동 157-31 동양빌라 A동 4층 402호,"126,000,000","61,740,000",낙찰,"67,110,000",53.3%,2023-07-26,2023_3Q,3
울산 5계 2021-112460,근린상가,근린상가,근린상가,울산,남구,울산 남구 신정동 588-5,"1,854,455,400","1,298,119,000",낙찰,"1,621,989,000",87.5%,2023-08-23,2023_3Q,3
울산 5계 2021-112545,아파트,아파트,아파트,울산,북구,"울산 북구 천곡동 940-6 ,940-7,940-9,940-14 농소대동한마음타운 102동 15층 1510호","111,000,000","77,700,000",낙찰,"93,088,800",83.9%,2023-08-23,2023_3Q,3
울산 9계 2021-112576,숙박시설,숙박시설,숙박시설,울산,울주군,울산 울주군 상북면 덕현리 1225-15,"1,626,829,200","558,002,000",낙찰,"577,777,000",35.5%,2023-08-22,2023_3Q,3
울산 2계 2021-112736,공장,공장(지식산업센터 업무시설),공장,울산,울주군,울산 울주군 삼동면 작동리 822-6 1동,"1,965,959,320","1,376,172,000",낙찰,"1,680,000,000",85.5%,2023-07-11,2023_3Q,3
울산 4계 2021-112958,공장,공장(지식산업센터 업무시설),공장,울산,북구,울산 북구 달천동 212-4 A동호,"4,237,796,300","4,237,796,300",낙찰,"4,255,000,000",100.4%,2023-07-26,2023_3Q,3
울산 5계 2021-113036,답,답,답,울산,울주군,울산 울주군 온양읍 동상리 878-1,"400,444,000","400,444,000",낙찰,"400,444,000",100.0%,2023-11-02,2023_4Q,3
울산 4계 2021-113067,아파트,아파트,아파트,울산,북구,울산 북구 화봉동 1492-2 울산송정한라비발디캠퍼스 106동 3층 305호,"642,000,000","449,400,000",낙찰,"476,360,000",74.2%,2023-08-30,2023_3Q,3
울산 5계 2021-113227(1),근린상가,근린상가,근린상가,울산,남구,"울산 남구 삼산동 1628-4 ,1628-5","2,812,461,520","1,968,723,000",낙찰,"2,330,000,100",82.8%,2023-07-19,2023_3Q,3
울산 5계 2021-113227(2),단독주택,단독,단독주택,울산,울주군,"울산 울주군 상북면 등억알프스리 625 ,624,626","1,351,925,790","662,444,000",낙찰,"750,000,000",55.5%,2023-08-23,2023_3Q,3
울산 3계 2022-281,주상복합(주거),기타토지,기타토지,울산,동구,울산 동구 방어동 925-10 하우스토리 10층 1001호,"310,000,000","151,900,000",낙찰,"208,888,000",67.4%,2023-08-16,2023_3Q,3
울산 4계 2022-434(1),주상복합(주거),기타토지,기타토지,울산,동구,울산 동구 방어동 324-5 신세계파크 3층 301호,"262,000,000","128,380,000",낙찰,"148,380,000",56.6%,2023-07-26,2023_3Q,3
울산 4계 2022-434(2),주상복합(주거),기타토지,기타토지,울산,동구,울산 동구 방어동 324-5 신세계파크 3층 302호,"262,000,000","128,380,000",낙찰,"158,380,000",60.5%,2023-07-26,2023_3Q,3
울산 4계 2022-434(3),주상복합(주거),기타토지,기타토지,울산,동구,울산 동구 방어동 324-5 신세계파크 4층 402호,"270,000,000","132,300,000",낙찰,"142,770,000",52.9%,2023-07-26,2023_3Q,3
울산 4계 2022-434(4),주상복합(주거),기타토지,기타토지,울산,동구,울산 동구 방어동 324-5 신세계파크 5층 501호,"270,000,000","132,300,000",낙찰,"153,300,000",56.8%,2023-07-26,2023_3Q,3
울산 1계 2022-557,단독주택,단독,단독주택,울산,울주군,"울산 울주군 웅촌면 대대리 430-2 ,-3 1동호","107,265,000","75,086,000",낙찰,"113,880,000",106.2%,2023-11-15,2023_4Q,3
울산 1계 2022-571,단독주택,단독,단독주택,울산,북구,울산 북구 당사동 388,"384,105,980","188,212,000",낙찰,"188,213,000",49.0%,2023-08-29,2023_3Q,3
울산 4계 2022-656(1),임야,임야,임야,울산,울주군,울산 울주군 두동면 봉계리 산221-1,"747,637,100","179,507,000",낙찰,"211,000,000",28.2%,2023-12-13,2023_4Q,3
울산 4계 2022-656(2),임야,임야,임야,울산,울주군,울산 울주군 두동면 봉계리 산221-7,"41,655,600","10,002,000",낙찰,"11,000,000",26.4%,2023-12-13,2023_4Q,3
울산 4계 2022-656(3),임야,임야,임야,울산,울주군,울산 울주군 두동면 봉계리 산221-8,"41,655,600","10,002,000",낙찰,"11,000,000",26.4%,2023-12-13,2023_4Q,3
울산 4계 2022-755,오피스텔(주거),오피스텔,오피스텔(업무용),울산,중구,울산 중구 유곡동 205 리더스 4층 415호,"123,000,000","60,270,000",낙찰,"72,000,000",58.5%,2023-08-30,2023_3Q,3
울산 3계 2022-809,다세대,다세대주택,다세대,울산,동구,울산 동구 서부동 383-10 은빛에베로힐 102동 지하1층 상가1호,"143,000,000","49,049,000",낙찰,"49,059,000",34.3%,2023-07-12,2023_3Q,3
울산 1계 2022-1048,차량,기타토지,기타토지,울산,울주군,울산 울주군 청량읍 덕하리 414-3 백양주차장내(제3자이길연) 보관,"60,000,000","7,059,000",낙찰,"11,550,000",19.3%,2023-08-29,2023_3Q,3
울산 1계 2022-1123,임야,임야,임야,울산,울주군,울산 울주군 서생면 나사리 산34-1,"75,480,000","18,123,000",낙찰,"22,600,000",29.9%,2023-10-10,2023_4Q,3
울산 4계 2022-1260(1),답,답,답,울산,울주군,울산 울주군 삼남읍 상천리 301-3,"58,080,000","28,459,000",낙찰,"33,670,000",58.0%,2023-07-26,2023_3Q,3
울산 4계 2022-1260(2),답,답,답,울산,울주군,울산 울주군 삼남읍 상천리 314-7,"610,190,000","209,295,000",낙찰,"238,888,000",39.1%,2023-08-30,2023_3Q,3
울산 4계 2022-1260(3),답,답,답,울산,울주군,울산 울주군 삼남읍 상천리 1014-5,"325,304,000","159,399,000",낙찰,"166,100,000",51.1%,2023-07-26,2023_3Q,3
울산 3계 2022-1352,아파트,아파트,아파트,울산,울주군,울산 울주군 온양읍 망양리 464-1 제니스아트빌 4층 401호,"207,000,000","71,001,000",낙찰,"108,880,000",52.6%,2023-07-12,2023_3Q,3
울산 4계 2022-1369(1),다세대,다세대주택,다세대,울산,울주군,울산 울주군 온양읍 망양리 464-1 제니스아트빌 2층 201호,"177,000,000","86,730,000",낙찰,"114,100,000",64.5%,2023-07-26,2023_3Q,3
울산 4계 2022-1369(2),다세대,다세대주택,다세대,울산,울주군,울산 울주군 온양읍 망양리 464-1 제니스아트빌 3층 301호,"184,000,000","90,160,000",낙찰,"112,330,000",61.0%,2023-07-26,2023_3Q,3
울산 4계 2022-1369(3),다세대,다세대주택,다세대,울산,울주군,울산 울주군 온양읍 망양리 464-1 제니스아트빌 3층 302호,"180,000,000","88,200,000",낙찰,"105,840,000",58.8%,2023-07-26,2023_3Q,3
울산 5계 2022-1444,임야,임야,임야,울산,남구,울산 남구 옥동 산86-25,"2,513,024,000","1,231,382,000",정지,0,0%,2023-07-19,2023_3Q,3
울산 7계 2022-1567(2),도로,기타토지,기타토지,울산,북구,울산 북구 천곡동 879-2,"18,700,000","9,163,000",낙찰,"10,000,000",53.5%,2023-11-09,2023_4Q,3
울산 6계 2022-1703(1),임야,임야,임야,울산,남구,울산 남구 장생포동 산12-1,"451,674,000","154,924,000",낙찰,"204,721,000",45.3%,2023-11-16,2023_4Q,3
울산 6계 2022-1703(2),전,전,전,울산,남구,울산 남구 장생포동 38,"101,890,000","34,948,000",낙찰,"46,181,000",45.3%,2023-11-16,2023_4Q,3
울산 3계 2022-1970,아파트,아파트,아파트,울산,남구,"울산 남구 야음동 878 ,881 울산롯데캐슬골드 104동 19층 1903호","862,000,000","603,400,000",취하,0,0%,2023-08-16,2023_3Q,3
울산 9계 2022-2003,아파트,아파트,아파트,울산,남구,울산 남구 신정동 678-2 성원코지빌 3층 B-302호,"278,000,000","194,600,000",낙찰,"230,989,000",83.1%,2023-10-31,2023_4Q,3
울산 10계 2022-2072,임야,임야,임야,울산,울주군,울산 울주군 삼동면 조일리 산215,"461,150,000","225,964,000",취하,0,0%,2023-11-30,2023_4Q,3
울산 7계 2022-2331,아파트,아파트,아파트,울산,동구,울산 동구 전하동 665 전하국민 B동 3층 306호,"97,000,000","67,900,000",낙찰,"68,010,000",70.1%,2023-07-20,2023_3Q,3
울산 6계 2022-2355,다세대,다세대주택,다세대,울산,동구,울산 동구 방어동 307-6 세진빌라 1층 101호,"58,000,000","4,777,000",낙찰,"56,000,000",96.6%,2023-12-21,2023_4Q,3
울산 1계 2022-2478,주상복합(상가),기타토지,기타토지,울산,동구,"울산 동구 방어동 308-3 ,308-8,308-18,307-3,307-8 월드스카이파크 2층 근린생활201호","355,000,000","121,765,000",기각,0,0%,2023-11-15,2023_4Q,3
울산 3계 2022-2522,아파트,아파트,아파트,울산,동구,울산 동구 서부동 238-27 현대패밀리명덕2차 204동 10층 1004호,"152,000,000","106,400,000",낙찰,"135,100,000",88.9%,2023-08-16,2023_3Q,3
울산 4계 2022-2539,주상복합(상가),기타토지,기타토지,울산,남구,울산 남구 무거동 1527-4 울산대이즈플레이스 1층 116호,"1,423,000,000","488,089,000",낙찰,"623,400,000",43.8%,2023-11-08,2023_4Q,3
울산 3계 2022-2645,다세대,다세대주택,다세대,울산,남구,울산 남구 선암동 564-10 청오빌라 1층 102호,"110,000,000","53,900,000",낙찰,"77,999,990",70.9%,2023-07-12,2023_3Q,3
울산 5계 2022-2669,전,전,전,울산,울주군,울산 울주군 삼남읍 방기리 369-1,"2,666,238,000","914,520,000",낙찰,"1,257,890,000",47.2%,2023-08-23,2023_3Q,3
울산 6계 2022-2676(1),전,전,전,울산,울주군,울산 울주군 서생면 용리 281,"126,096,000","61,787,000",낙찰,"77,691,000",61.6%,2023-11-16,2023_4Q,3
울산 6계 2022-2676(2),대지,나대지,나대지,울산,울주군,울산 울주군 서생면 용리 282,"92,644,000","45,396,000",낙찰,"47,495,000",51.3%,2023-11-16,2023_4Q,3
울산 6계 2022-2676(3),단독주택,단독,단독주택,울산,북구,울산 북구 호계동 650-6,"76,528,840","26,249,000",낙찰,"32,727,200",42.8%,2023-12-21,2023_4Q,3
울산 6계 2022-2676(4),답,답,답,울산,북구,울산 북구 호계동 910-10,"272,570,700","93,491,000",낙찰,"103,666,000",38.0%,2023-12-21,2023_4Q,3
울산 7계 2022-2713,임야,임야,임야,울산,울주군,울산 울주군 웅촌면 검단리 146-13,"132,471,000","64,911,000",낙찰,"83,000,000",62.7%,2023-07-20,2023_3Q,3
울산 8계 2022-2805,점포,근린상가,점포상가,울산,동구,울산 동구 화정동 870-11,"984,530,960","482,420,000",낙찰,"550,099,999",55.9%,2023-11-30,2023_4Q,3
울산 7계 2022-2843,아파트,아파트,아파트,울산,동구,"울산 동구 동부동 150 ,150-1,218-1,592-20 현대패밀리동부 115동 8층 806호","101,000,000","70,700,000",낙찰,"76,960,000",76.2%,2023-08-24,2023_3Q,3
울산 6계 2022-2898,임야,임야,임야,울산,울주군,울산 울주군 언양읍 반천리 산189-8,"22,793,000","7,818,000",낙찰,"9,742,850",42.7%,2023-10-12,2023_4Q,3
울산 10계 2022-3044,아파트,아파트,아파트,울산,울주군,울산 울주군 온양읍 대안리 196 울산온양대우 105동 5층 503호,"204,000,000","142,800,000",낙찰,"163,500,000",80.1%,2023-09-14,2023_3Q,3
울산 5계 2022-3242,아파트,아파트,아파트,울산,남구,울산 남구 무거동 478-1 울산옥현2주공 206동 2층 201호,"430,000,000","301,000,000",낙찰,"364,260,000",84.7%,2023-12-06,2023_4Q,3
울산 7계 2022-3266,근린주택,근린주택,근린주택,울산,동구,울산 동구 주전동 317-4,"1,437,515,340","493,068,000",낙찰,"577,777,000",40.2%,2023-08-24,2023_3Q,3
울산 6계 2022-3396,답,답,답,울산,북구,울산 북구 염포동 811,"155,304,000","18,271,000",낙찰,"21,000,000",13.5%,2023-12-21,2023_4Q,3
울산 5계 2022-3488(1),대지,나대지,나대지,울산,울주군,울산 울주군 삼남읍 가천리 998-20,"853,539,000","292,764,000",낙찰,"368,232,000",43.1%,2023-08-23,2023_3Q,3
울산 5계 2022-3488(2),대지,나대지,나대지,울산,울주군,울산 울주군 삼남읍 가천리 998-33,"1,166,180,000","571,428,000",낙찰,"584,949,999",50.2%,2023-07-19,2023_3Q,3
울산 5계 2022-3488(3),임야,임야,임야,울산,울주군,울산 울주군 웅촌면 고연리 477-13,"47,959,000","23,500,000",낙찰,"29,200,000",60.9%,2023-07-19,2023_3Q,3
울산 5계 2022-3488(4),도로,기타토지,기타토지,울산,울주군,울산 울주군 웅촌면 고연리 477-34,"9,853,000","4,828,000",낙찰,"6,800,000",69.0%,2023-07-19,2023_3Q,3
울산 5계 2022-3488(5),임야,임야,임야,울산,울주군,울산 울주군 웅촌면 고연리 477-36,"41,552,000","14,252,000",낙찰,"16,532,000",39.8%,2023-12-06,2023_4Q,3
울산 6계 2022-3624,근린주택,근린주택,근린주택,울산,동구,울산 동구 주전동 325-1,"645,274,690","451,692,000",취하,0,0%,2023-07-18,2023_3Q,3
울산 8계 2022-3686,아파트,아파트,아파트,울산,북구,울산 북구 명촌동 895-3 리비에르1차 105동 7층 701호,"297,000,000","207,900,000",낙찰,"235,999,999",79.5%,2023-10-26,2023_4Q,3
울산 3계 2022-3693,대지,나대지,나대지,울산,동구,울산 동구 방어동 189-1,"73,522,400","51,466,000",기타,0,0%,2023-07-28,2023_3Q,3
울산 6계 2022-3709,다세대,다세대주택,다세대,울산,남구,울산 남구 달동 1302-14 진주원룸 3층 302호,"48,000,000","33,600,000",낙찰,"34,700,000",72.3%,2023-07-27,2023_3Q,3
울산 3계 2022-3754,답,답,답,울산,울주군,울산 울주군 언양읍 태기리 670,"208,845,000","102,334,000",낙찰,"106,000,000",50.8%,2023-08-16,2023_3Q,3
울산 3계 2022-3808,아파트,아파트,아파트,울산,중구,울산 중구 약사동 707-42 래미안2차 409동 6층 603호,"774,000,000","774,000,000",취하,0,0%,2023-07-27,2023_3Q,3
울산 4계 2022-3815,아파트,아파트,아파트,울산,동구,"울산 동구 서부동 257-4 ,249-8 현대패밀리서부 113동 9층 901호","116,000,000","56,840,000",낙찰,"78,610,000",67.8%,2023-10-04,2023_4Q,3
